Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
instance001,74,146,25,true,1549,80,15964,238.975,40090,600.005
instance002,133,169,70,true,474,105,10998,189.754,34744,600.012
instance003,87,176,30,true,95370,115,24838,457.839,32542,600.006
instance004,109,202,50,true,109000,138,13687,308.326,26620,600.021
instance005,201,253,100,true,5.4735e+08,146,14771,439.107,20180,600.015
instance006,232,256,198,true,126496,222,8147,238.876,20435,600.004
instance007,216,288,100,true,17579,166,11733,418.234,16830,600.018
instance008,226,306,100,true,19114,176,3084,120.34,15394,600.028
instance009,229,312,100,true,6.81556e+07,176,4051,164.498,14792,600
instance010,230,313,100,true,18203,171,2598,103.082,15131,600.013
instance011,244,337,100,true,18237,185,13120,580.41,13563,600.035
instance015,114,228,33,true,2311,128,12189,313.971,23313,600.023
instance016,168,247,76,true,102028,154,2443,69.3276,21161,600.009
instance017,210,276,100,true,5.98853e+07,155,11148,369.139,18110,600.022
instance018,221,285,144,true,57550,206,3455,113.128,18149,600.018
instance019,231,319,100,true,6.21601e+07,178,10414,427.39,14616,600.039
instance020,254,361,100,true,6.66188e+07,194,1305,64.209,12179,600.008
instance021,247,486,100,true,183590,331,5840,442.876,7905,600.07
