Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
GE320V1E40T100C_1,320,323,40,true,1867,84,1,1.04344,566,601.041
GE320V1E40T100C_10,320,328,40,true,2009,93,1,1.00543,577,600.154
GE320V1E40T100C_2,320,332,40,true,2246,103,1,1.0452,566,600.312
GE320V1E40T100C_3,320,328,40,true,1633,89,1,1.01109,586,600.899
GE320V1E40T100C_4,320,325,40,true,1702,88,1,1.03409,568,600.391
GE320V1E40T100C_5,320,323,40,true,1984,83,1,1.00213,575,600.129
GE320V1E40T100C_6,320,324,40,true,2256,84,1,1.02175,576,601.012
GE320V1E40T100C_7,320,329,40,true,2258,97,1,1.01117,574,600.41
GE320V1E40T100C_8,320,327,40,true,2070,91,1,1.01724,569,600.214
GE320V1E40T100C_9,320,330,40,true,2481,94,1,1.02021,572,600.603
GE320V2E40T100C_1,320,661,40,true,10688,692,116,262.097,265,600.677
GE320V2E40T100C_10,320,654,40,true,10612,659,122,257.28,285,601.174
GE320V2E40T100C_2,320,670,40,true,11279,686,181,401.097,271,600.362
GE320V2E40T100C_3,320,666,40,true,11450,687,122,264.638,275,600.378
GE320V2E40T100C_4,320,688,40,true,11515,669,141,320.174,264,600.677
GE320V2E40T100C_5,320,654,40,true,11281,641,143,318.992,271,601.698
GE320V2E40T100C_6,320,660,40,true,11860,674,173,417.869,247,602.02
GE320V2E40T100C_7,320,656,40,true,11261,642,127,312.204,251,602.279
GE320V2E40T100C_8,320,691,40,true,10925,721,165,407.988,245,601.254
GE320V2E40T100C_9,320,645,40,true,11781,634,141,303.681,281,600.39
GE320V4E40T100C_1,320,1253,40,true,36963,1376,126,579.533,131,602.61
GE320V4E40T100C_10,320,1212,40,true,35220,1455,135,599.378,136,603.849
GE320V4E40T100C_2,320,1254,40,true,36407,1396,126,597.926,127,602.677
GE320V4E40T100C_3,320,1288,40,true,37705,1372,120,581.332,124,600.766
GE320V4E40T100C_4,320,1270,40,true,36767,1415,125,587.361,128,601.51
GE320V4E40T100C_5,320,1279,40,true,35248,1417,120,601.838,120,601.838
GE320V4E40T100C_6,320,1231,40,true,35037,1415,124,597.64,125,602.286
GE320V4E40T100C_7,320,1264,40,true,35947,1407,113,563.26,121,603.653
GE320V4E40T100C_8,320,1222,40,true,36978,1414,125,599.593,126,604.524
GE320V4E40T100C_9,320,1271,40,true,36953,1435,122,593.302,124,602.81
