Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,1,0.0548669,103,6.06409
20T1E2,320,321,20,true,50,0,1,0.0695193,102,6.04849
20T1E3,320,320,20,true,61,0,1,0.0591564,99,6.01211
20T1E4,320,321,20,true,23,0,1,0.0593587,104,6.03432
20T1E5,320,320,20,true,59,0,1,0.067528,102,6.01128
20T2E1,320,650,20,true,3099,0,42,6.00048,42,6.00048
20T2E2,320,652,20,true,3002,0,38,5.92732,39,6.10923
20T2E3,320,648,20,true,2974,0,41,6.01735,41,6.01735
20T2E4,320,661,20,true,2650,0,39,6.09796,39,6.09796
20T2E5,320,662,20,true,2803,0,38,6.08307,38,6.08307
20T4E1,320,1390,20,true,16419,0,20,6.24314,20,6.24314
20T4E2,320,1439,20,true,17949,0,18,5.81205,19,6.13448
20T4E3,320,1392,20,true,16677,0,19,6.03675,19,6.03675
20T4E4,320,1460,20,true,17485,0,18,6.06554,18,6.06554
20T4E5,320,1467,20,true,17083,0,14,4.84379,18,6.20238
20T6E1,320,2323,20,true,35122,0,10,5.86371,11,6.4086
20T6E2,320,2223,20,true,34401,0,10,5.7796,11,6.32275
20T6E3,320,2125,20,true,33038,0,11,5.81183,12,6.33405
20T6E4,320,2264,20,true,34806,0,5,2.84245,11,6.16335
20T6E5,320,2129,20,true,34624,0,12,6.22951,12,6.22951
40T1E1,320,322,40,true,340,0,2,0.259783,48,6.07834
40T1E2,320,320,40,true,316,0,1,0.111012,52,6.03136
40T1E3,320,322,40,true,178,0,9,1.07294,51,6.0767
40T1E4,320,322,40,true,379,0,2,0.224769,49,6.07138
40T1E5,320,320,40,true,238,0,4,0.454738,51,6.03014
40T2E1,320,545,40,true,3224,0,26,5.76372,28,6.18687
40T2E2,320,537,40,true,3602,0,29,5.82572,30,6.01483
40T2E3,320,541,40,true,3374,0,28,5.73433,30,6.09489
40T2E4,320,543,40,true,3482,0,29,5.87955,30,6.07501
40T2E5,320,540,40,true,3324,0,26,5.57011,29,6.21452
40T4E1,320,1226,40,true,17062,0,12,6.01021,12,6.01022
40T4E2,320,1201,40,true,16462,0,13,6.05094,13,6.05094
40T4E3,320,1213,40,true,16864,0,13,6.09751,13,6.09752
40T4E4,320,1227,40,true,16489,0,13,6.20738,13,6.20738
40T4E5,320,1210,40,true,17516,0,12,5.5975,13,6.04399
40T6E1,320,1906,40,true,33870,0,8,6.47355,8,6.47355
40T6E2,320,1927,40,true,34725,0,5,4.23458,8,6.66392
40T6E3,320,1887,40,true,33978,0,8,6.40175,8,6.40175
40T6E4,320,1865,40,true,33927,0,7,5.4338,8,6.19178
40T6E5,320,1868,40,true,33895,0,8,6.4415,8,6.4415
80T1E1,320,322,80,true,969,0,15,3.82954,25,6.20881
80T1E2,320,322,80,true,994,0,20,5.10652,24,6.07659
80T1E3,320,320,80,true,1183,0,15,3.80265,25,6.13137
80T1E4,320,322,80,true,692,0,18,4.50276,25,6.19102
80T1E5,320,320,80,true,960,0,12,3.1082,25,6.17628
80T2E1,320,690,80,true,8130,0,13,6.03547,13,6.03547
80T2E2,320,694,80,true,8411,0,13,6.17653,13,6.17653
80T2E3,320,689,80,true,8153,0,13,6.25699,13,6.25699
80T2E4,320,696,80,true,8126,0,13,6.26719,13,6.26719
80T2E5,320,690,80,true,7826,0,13,6.15907,13,6.15908
80T4E1,320,1344,80,true,23083,0,5,4.77631,7,6.69314
80T4E2,320,1338,80,true,22534,0,7,6.64914,7,6.64915
80T4E3,320,1335,80,true,22712,0,6,5.39911,7,6.29549
80T4E4,320,1339,80,true,22108,0,2,1.84431,7,6.36273
80T4E5,320,1334,80,true,22331,0,6,5.55676,7,6.47336
80T6E1,320,1936,80,true,39714,0,4,6.13734,4,6.13735
80T6E2,320,1938,80,true,38700,0,1,1.50637,4,6.02469
80T6E3,320,1919,80,true,38900,0,4,6.06394,4,6.06394
80T6E4,320,1961,80,true,40759,0,3,4.60531,4,6.14443
80T6E5,320,1941,80,true,38801,0,4,6.12836,4,6.12836
