Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
instance001,74,146,25,true,1706,82,75247,599.341,75331,600.007
instance002,133,169,70,true,462,108,48298,503.129,57581,600.006
instance003,87,176,30,true,92540,118,18700,159.388,69766,600.001
instance004,109,202,50,true,104400,141,61817,569.898,65074,600.001
instance005,201,253,100,true,5.03125e+08,153,24906,526.332,28381,600.019
instance006,232,256,198,true,126242,222,391,5.33864,44556,600.001
instance007,216,288,100,true,15842,180,32969,532.073,37177,600.009
instance008,226,306,100,true,18270,184,25810,543.647,28580,600.003
instance009,229,312,100,true,6.50313e+07,188,33723,590.2,34281,600.013
instance010,230,313,100,true,16261,185,23051,490.507,28219,600.018
instance011,244,337,100,true,17989,200,18144,471.779,23072,600.022
instance015,114,228,33,true,2335,138,39217,543.575,43399,600.005
instance016,168,247,76,true,86815,157,32696,438.769,44753,600.001
instance017,210,276,100,true,5.51804e+07,163,26784,465.899,34349,600.014
instance018,221,285,144,true,54375,211,3716,64.7237,34678,600.013
instance019,231,319,100,true,5.96801e+07,191,22442,512.764,26209,600.01
instance020,254,361,100,true,6.32534e+07,200,17817,409.217,26076,600.021
instance021,247,486,100,true,169070,353,24782,480.599,30924,600.008
