Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
80T1E1,320,322,80,true,969,157,12,27.4721,263,600.724
80T1E2,320,322,80,true,994,158,10,22.4873,267,602.086
80T1E3,320,320,80,true,1183,155,10,22.3289,267,602.095
80T1E4,320,322,80,true,692,150,4,9.15323,261,600.542
80T1E5,320,320,80,true,960,155,5,11.3578,261,600.345
80T2E1,320,690,80,true,8074,861,57,242.097,142,604.133
80T2E2,320,694,80,true,8353,858,78,382.524,123,603.191
80T2E3,320,689,80,true,8121,863,48,219.526,129,602.027
80T2E4,320,696,80,true,8084,862,68,313.08,129,600.513
80T2E5,320,690,80,true,7805,864,43,190.149,133,600.867
80T4E1,320,1344,80,true,21793,1943,60,569.988,64,608.016
80T4E2,320,1338,80,true,21321,1897,64,601.364,64,601.364
80T4E3,320,1335,80,true,21133,1908,68,601.127,68,601.127
80T4E4,320,1339,80,true,20629,1965,65,602.563,65,602.563
80T4E5,320,1334,80,true,21007,1881,64,587.345,66,605.933
80T6E1,320,1936,80,true,38630,2547,40,605.708,40,605.708
80T6E2,320,1938,80,true,37558,2605,39,584.63,41,614.629
80T6E3,320,1919,80,true,37734,2592,39,591.331,40,606.512
80T6E4,320,1961,80,true,39512,2587,39,605.901,39,605.901
80T6E5,320,1941,80,true,37349,2565,38,583.518,40,614.228
