Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
80T1E1,320,322,80,true,1004,106,3755,71.5452,31394,600
80T1E2,320,322,80,true,1046,106,2929,56.3373,31066,600.007
80T1E3,320,320,80,true,1226,105,4652,89.2131,31344,600.014
80T1E4,320,322,80,true,717,99,10160,198.861,30547,600.008
80T1E5,320,320,80,true,994,101,3316,63.3889,31268,600.004
80T2E1,320,690,80,true,8095,462,7127,179.244,23785,600.016
80T2E2,320,694,80,true,8365,466,3260,81.8472,23656,600.011
80T2E3,320,689,80,true,8135,464,21513,541.287,23844,600.014
80T2E4,320,696,80,true,8107,470,6392,160.916,23799,600.014
80T2E5,320,690,80,true,7822,465,4128,103.144,23881,600.025
80T4E1,320,1344,80,true,20646,1109,8460,272.216,18587,600.031
80T4E2,320,1338,80,true,20402,1097,7950,257.593,18488,600.025
80T4E3,320,1335,80,true,20243,1099,15052,486.864,18561,600.018
80T4E4,320,1339,80,true,19622,1107,18014,581.931,18576,600.03
80T4E5,320,1334,80,true,20091,1095,6315,204.126,18602,600.013
80T6E1,320,1936,80,true,34097,1699,6758,262.232,15404,600.005
80T6E2,320,1938,80,true,33138,1703,7918,306.89,15389,600.009
80T6E3,320,1919,80,true,33583,1678,10953,421.203,15591,600.003
80T6E4,320,1961,80,true,34868,1723,12274,479.659,15358,600.038
80T6E5,320,1941,80,true,33343,1699,12611,491.44,15388,600.016
