Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
80T1E1,320,322,80,true,969,81,7596,164.554,27919,600.01
80T1E2,320,322,80,true,994,81,25869,554.326,28003,600.005
80T1E3,320,320,80,true,1183,80,7569,160.892,28277,600.01
80T1E4,320,322,80,true,692,81,1697,36.605,28057,600.015
80T1E5,320,320,80,true,960,80,7301,154.301,28315,600.006
80T2E1,320,690,80,true,8285,447,14820,594.046,14969,600.016
80T2E2,320,694,80,false,38.4065,310,11701,469.409,14962,600.04
80T2E3,320,689,80,true,8278,446,14658,587.531,14969,600.003
80T2E4,320,696,80,false,7.6067,436,13222,535.326,14825,600.008
80T2E5,320,690,80,false,19.5335,405,13332,543.093,14625,600.003
80T4E1,320,1344,80,false,78.0112,19,1105,74.5827,8882,600.032
80T4E2,320,1338,80,false,77.5201,705,7527,516.976,8776,600.047
80T4E3,320,1335,80,false,78.0173,18,779,52.8048,8841,600.024
80T4E4,320,1339,80,false,78.0199,25,1261,86.1017,8690,600.042
80T4E5,320,1334,80,false,78.0143,17,1014,86.5098,8372,600.035
80T6E1,320,1936,80,false,79,0,947,85.7357,6935,600.001
80T6E2,320,1938,80,false,79,0,1538,133.318,6964,600.041
80T6E3,320,1919,80,false,78.5184,975,6743,576.689,7016,600.004
80T6E4,320,1961,80,false,79,0,847,74.7755,6881,600.065
80T6E5,320,1941,80,false,79,0,810,70.8613,6951,600.009
