Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,20,1,0.00276197,23521,60.0015
20T1E2,320,321,20,true,50,19,1,0.00369067,23351,60.0017
20T1E3,320,320,20,true,61,19,1,0.00297202,23593,60.0008
20T1E4,320,321,20,true,23,21,4,0.011737,23602,60.0025
20T1E5,320,320,20,true,59,20,1,0.00328258,23626,60.0019
20T2E1,320,650,20,true,3053,325,450,2.26225,12175,60.0003
20T2E2,320,652,20,true,2915,336,53,0.277451,11741,60.0028
20T2E3,320,648,20,true,2927,324,144,0.749555,11796,60.0006
20T2E4,320,661,20,true,2593,335,88,0.458854,11569,60.0009
20T2E5,320,662,20,true,2735,349,64,0.334841,11607,60.0026
20T4E1,320,1390,20,true,14020,1029,783,8.3991,5620,60.005
20T4E2,320,1439,20,true,15014,1079,1258,13.8901,5446,60.0076
20T4E3,320,1392,20,true,14236,1033,1366,14.6617,5606,60.0031
20T4E4,320,1460,20,true,15059,1087,4516,50.3229,5387,60.0085
20T4E5,320,1467,20,true,14499,1109,901,10.2086,5306,60.0026
20T6E1,320,2323,20,true,29636,1939,1287,23.1895,3332,60.0022
20T6E2,320,2223,20,true,28770,1821,1429,24.742,3472,60.0155
20T6E3,320,2125,20,true,27624,1750,1647,27.4574,3608,60.0154
20T6E4,320,2264,20,true,29286,1870,1929,33.9371,3409,60.0071
20T6E5,320,2129,20,true,28983,1696,1941,32.143,3623,60.0038
40T1E1,320,322,40,true,340,40,10,0.0346576,23895,60.0006
40T1E2,320,320,40,true,316,39,2,0.00634959,23706,60.0019
40T1E3,320,322,40,true,178,42,11,0.0307071,23664,60.0012
40T1E4,320,322,40,true,379,41,1,0.00300453,23772,60.0008
40T1E5,320,320,40,true,238,40,6,0.019044,23801,60.0015
40T2E1,320,545,40,true,3206,258,75,0.333053,13787,60.0021
40T2E2,320,537,40,true,3587,254,37,0.161316,14141,60.0037
40T2E3,320,541,40,true,3360,258,365,1.56912,14239,60.0035
40T2E4,320,543,40,true,3467,259,109,0.467217,14213,60.0022
40T2E5,320,540,40,true,3313,255,55,0.23777,14242,60.0025
40T4E1,320,1226,40,true,14196,935,5230,49.7156,6314,60.0006
40T4E2,320,1201,40,true,14102,909,1114,10.4043,6449,60.0064
40T4E3,320,1213,40,true,14336,917,836,7.89134,6386,60.0036
40T4E4,320,1227,40,true,13966,931,513,4.87108,6350,60.0051
40T4E5,320,1210,40,true,14701,914,474,4.46137,6436,60.0003
40T6E1,320,1906,40,true,27962,1591,1282,18.9638,4057,60.0067
40T6E2,320,1927,40,true,28800,1611,3898,58.7916,3979,60.0127
40T6E3,320,1887,40,true,28304,1573,2434,36.0146,4056,60.0109
40T6E4,320,1865,40,true,28188,1559,700,10.2345,4112,60.0021
40T6E5,320,1868,40,true,28160,1553,1245,18.2786,4086,60.011
80T1E1,320,322,80,true,969,81,20,0.053604,23998,60.0022
80T1E2,320,322,80,true,994,81,18,0.0492087,23795,60.002
80T1E3,320,320,80,true,1183,80,17,0.046587,24095,60.0014
80T1E4,320,322,80,true,692,81,16,0.0441368,24150,60.0011
80T1E5,320,320,80,true,960,80,16,0.043402,23966,60.0002
80T2E1,320,690,80,true,8074,448,60,0.330214,9958,60.0051
80T2E2,320,694,80,true,8353,452,51,0.284539,10159,60.0027
80T2E3,320,689,80,true,8121,446,45,0.291516,10975,60.0037
80T2E4,320,696,80,true,8084,455,80,0.463195,10363,60
80T2E5,320,690,80,true,7805,449,33,0.17988,10556,60.0046
80T4E1,320,1344,80,true,20646,1095,509,5.37437,5600,60.0078
80T4E2,320,1338,80,true,20400,1092,220,2.30849,5763,60.001
80T4E3,320,1335,80,true,20235,1088,500,5.23609,5742,60.0029
80T4E4,320,1339,80,true,19621,1090,392,4.20379,5472,60.0041
80T4E5,320,1334,80,true,20091,1087,350,3.94938,5554,60.0046
80T6E1,320,1936,80,true,34097,1686,1738,26.8828,3791,60.015
80T6E2,320,1938,80,true,33138,1692,1747,27.9789,3783,60.0144
80T6E3,320,1919,80,true,33583,1672,965,16.1537,3693,60.0018
80T6E4,320,1961,80,true,34868,1711,821,12.851,3758,60.0077
80T6E5,320,1941,80,true,33343,1693,2234,36.324,3686,60.0032
