Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
instance001,74,146,25,true,1476,72,28084,215.452,78248,600.004
instance002,133,169,70,true,447,102,44784,418.538,64200,600.002
instance003,87,176,30,true,87950,114,70290,541.169,77911,600.003
instance004,109,202,50,true,99820,135,26327,228.097,69104,600.006
instance005,201,253,100,true,4.80413e+08,142,31687,481.628,39451,600.009
instance006,232,256,198,true,126242,222,69,0.910122,46433,600.013
instance007,216,288,100,true,14341,165,9679,140.245,41390,600.007
instance008,226,306,100,true,16124,171,32340,515.338,37625,600.014
instance009,229,312,100,true,5.67432e+07,162,20737,344.437,36264,600.013
instance010,230,313,100,true,14104,167,12045,193.047,37207,600.012
instance011,244,337,100,true,15163,179,10306,195.644,31361,600.013
instance015,114,228,33,true,2094,116,18573,212.594,52165,600.007
instance016,168,247,76,true,79953,150,40248,475.242,50765,600.008
instance017,210,276,100,true,5.07306e+07,152,28201,413.04,40944,600.012
instance018,221,285,144,true,48400,198,1035,15.1934,40753,600.003
instance019,231,319,100,true,5.15645e+07,176,26635,456.831,34959,600.017
instance020,254,361,100,true,5.67537e+07,187,10941,211.422,30930,600.003
instance021,247,486,100,true,160680,331,34816,592.834,35240,600.01
