Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,1,0.0190525,34608,600.002
20T1E2,320,321,20,true,50,0,1,0.0180768,33946,600.011
20T1E3,320,320,20,true,61,0,1,0.0179799,35086,600
20T1E4,320,321,20,true,23,0,1,0.0231492,34868,600.006
20T1E5,320,320,20,true,59,0,1,0.0180951,35890,600.012
20T2E1,320,650,20,true,3053,0,52,1.17557,27806,600.006
20T2E2,320,652,20,true,2915,0,135,2.96424,28262,600.005
20T2E3,320,648,20,true,2927,0,42,0.954096,27717,600.01
20T2E4,320,661,20,true,2593,0,51,1.1625,27495,600.01
20T2E5,320,662,20,true,2735,0,48,1.10129,27545,600.015
20T4E1,320,1390,20,true,14020,0,90,2.54195,22874,600.004
20T4E2,320,1439,20,true,15014,0,91,2.59482,22501,600.025
20T4E3,320,1392,20,true,14235,0,98,2.75077,22921,600.002
20T4E4,320,1460,20,true,15053,0,930,24.8881,22599,600.023
20T4E5,320,1467,20,true,14489,0,82,2.39481,22104,600.006
20T6E1,320,2323,20,true,29634,0,2446,80.5216,18298,600.015
20T6E2,320,2223,20,true,28764,0,280,9.19534,18744,600.029
20T6E3,320,2125,20,true,27614,0,144,4.71294,19380,600.017
20T6E4,320,2264,20,true,29285,0,127,4.37802,18750,600.014
20T6E5,320,2129,20,true,28977,0,109,3.6311,19750,600.016
40T1E1,320,322,40,true,340,0,1,0.018051,35004,600.015
40T1E2,320,320,40,true,316,0,1,0.0177064,34738,600.002
40T1E3,320,322,40,true,178,0,1,0.0191194,34236,600.006
40T1E4,320,322,40,true,379,0,1,0.0203533,34639,600.014
40T1E5,320,320,40,true,238,0,1,0.018063,34302,600.014
40T2E1,320,545,40,true,3206,0,36,0.714225,31007,600.011
40T2E2,320,537,40,true,3587,0,39,0.770533,31200,600.015
40T2E3,320,541,40,true,3360,0,37,0.729838,31278,600.014
40T2E4,320,543,40,true,3467,0,39,0.777831,31217,600.014
40T2E5,320,540,40,true,3312,0,33,0.660139,30912,600.001
40T4E1,320,1226,40,true,14196,0,66,1.74628,24520,600.003
40T4E2,320,1201,40,true,14102,0,66,1.73022,24530,600.016
40T4E3,320,1213,40,true,14336,0,66,1.74038,24396,600.001
40T4E4,320,1227,40,true,13966,0,67,1.77024,24256,600.014
40T4E5,320,1210,40,true,14700,0,75,1.93698,24547,600.024
40T6E1,320,1906,40,true,27962,0,86,2.71301,20564,600.009
40T6E2,320,1927,40,true,28800,0,3594,105.22,20600,600.016
40T6E3,320,1887,40,true,28303,0,80,2.49346,20737,600.024
40T6E4,320,1865,40,true,28185,0,80,2.44286,20740,600.006
40T6E5,320,1868,40,true,28156,0,101,3.06955,21065,600.02
80T1E1,320,322,80,true,969,0,1,0.0180742,34634,600.004
80T1E2,320,322,80,true,994,0,1,0.0174931,34059,600.012
80T1E3,320,320,80,true,1183,0,1,0.017569,35415,600.006
80T1E4,320,322,80,true,692,0,1,0.0187369,34006,600.01
80T1E5,320,320,80,true,960,0,1,0.0178993,34323,600.007
80T2E1,320,690,80,true,8074,0,34,0.67436,31007,600.01
80T2E2,320,694,80,true,8353,0,49,0.963342,30880,600.008
80T2E3,320,689,80,true,8121,0,1,0.0198392,30583,600.003
80T2E4,320,696,80,true,8084,0,42,0.828806,30958,600.009
80T2E5,320,690,80,true,7805,0,1,0.0191901,31146,600.005
80T4E1,320,1344,80,true,20646,0,76,1.85001,25301,600.006
80T4E2,320,1338,80,true,20400,0,70,1.73977,25335,600.021
80T4E3,320,1335,80,true,20235,0,53,1.32485,25394,600.002
80T4E4,320,1339,80,true,19621,0,53,1.33975,25133,600.001
80T4E5,320,1334,80,true,20091,0,76,1.84712,25927,600.008
80T6E1,320,1936,80,true,34097,0,88,2.57891,21389,600.023
80T6E2,320,1938,80,true,33138,0,75,2.21028,21292,600.013
80T6E3,320,1919,80,true,33583,0,77,2.25234,21452,600.018
80T6E4,320,1961,80,true,34868,0,79,2.35695,21394,600.014
80T6E5,320,1941,80,true,33343,0,985,27.9407,21447,600.016
