Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,6,0.105718,34329,600.001
20T1E2,320,321,20,true,50,0,11,0.193269,33600,600.003
20T1E3,320,320,20,true,61,0,12,0.208202,34938,600.008
20T1E4,320,321,20,true,23,0,19,0.330045,34510,600.006
20T1E5,320,320,20,true,59,0,13,0.220947,35700,600.008
20T2E1,320,650,20,true,3053,0,62,1.50908,27792,600.011
20T2E2,320,652,20,true,2915,0,11796,258.023,27701,600.018
20T2E3,320,648,20,true,2927,0,51,1.20525,27465,600.021
20T2E4,320,661,20,true,2593,0,66,1.5816,27782,600.011
20T2E5,320,662,20,true,2735,0,55,1.34197,26657,600.013
20T4E1,320,1390,20,true,14020,0,82,2.41515,22635,600.005
20T4E2,320,1439,20,true,15014,0,83,2.50457,22506,600.025
20T4E3,320,1392,20,true,14235,0,87,2.56398,22479,600.014
20T4E4,320,1460,20,true,15053,0,1861,50.1784,22330,600.016
20T4E5,320,1467,20,true,14489,0,96,2.82919,22195,600.027
20T6E1,320,2323,20,true,29631,0,3512,116.104,18371,600.023
20T6E2,320,2223,20,true,28764,0,123,4.27286,18674,600.025
20T6E3,320,2125,20,true,27614,0,147,4.89458,19424,600.012
20T6E4,320,2264,20,true,29284,0,128,4.48822,18510,600.029
20T6E5,320,2129,20,true,28979,0,109,3.75054,19555,600.013
