Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,1,0.055153,11173,600.024
20T1E2,320,321,20,true,50,0,1,0.0778046,10916,600.028
20T1E3,320,320,20,true,61,0,1,0.0623075,10580,600.009
20T1E4,320,321,20,true,23,0,1,0.0795847,10921,600.032
20T1E5,320,320,20,true,59,0,1,0.0602455,10466,600.023
20T2E1,320,650,20,true,3053,0,3560,494.209,4325,600.125
20T2E2,320,652,20,true,2917,0,959,135.629,4238,600.067
20T2E3,320,648,20,true,2928,0,379,53.5893,4288,600.126
20T2E4,320,661,20,true,2594,0,3262,468.599,4175,600.08
20T2E5,320,662,20,true,2735,0,1264,188.345,4022,600.121
20T4E1,320,1390,20,true,14547,0,1645,499.274,1975,600.117
20T4E2,320,1439,20,true,15543,0,1649,523.649,1893,600.031
20T4E3,320,1392,20,true,14752,0,1573,479.615,1972,600.229
20T4E4,320,1460,20,true,15845,0,1720,546.595,1888,600.126
20T4E5,320,1467,20,true,15104,0,1543,499.268,1854,600.082
20T6E1,320,2323,20,true,32300,0,1074,576.491,1118,600.207
20T6E2,320,2223,20,true,31362,0,1000,514.661,1166,600.39
20T6E3,320,2125,20,true,30343,0,1021,498.22,1230,600.314
20T6E4,320,2264,20,true,31892,0,1138,599.619,1139,600.147
20T6E5,320,2129,20,true,31777,0,985,490.264,1207,600.335
40T1E1,320,322,40,true,340,0,2,0.236357,4954,600.065
40T1E2,320,320,40,true,316,0,1,0.10739,5407,600.003
40T1E3,320,322,40,true,178,0,9,1.04579,5148,600.106
40T1E4,320,322,40,true,379,0,2,0.222169,5348,600.032
40T1E5,320,320,40,true,238,0,4,0.459804,5185,600.106
40T2E1,320,545,40,true,3207,0,131,24.8131,3111,600.073
40T2E2,320,537,40,true,3587,0,345,66.0078,3110,600.142
40T2E3,320,541,40,true,3361,0,3271,576.974,3403,600.174
40T2E4,320,543,40,true,3469,0,108,20.5717,3090,600.08
40T2E5,320,540,40,true,3314,0,58,10.6204,3201,600.072
40T4E1,320,1226,40,true,14600,0,1277,584.952,1310,600.022
40T4E2,320,1201,40,true,14452,0,1210,543.241,1337,600.191
40T4E3,320,1213,40,true,14817,0,1273,575.134,1329,600.406
40T4E4,320,1227,40,true,14306,0,1012,467.975,1298,600.415
40T4E5,320,1210,40,true,15087,0,1293,588.216,1320,600.158
40T6E1,320,1906,40,true,30544,0,713,567.541,754,600.103
40T6E2,320,1927,40,true,31612,0,707,573.884,740,600.588
40T6E3,320,1887,40,true,30961,0,704,559.493,756,600.783
40T6E4,320,1865,40,true,30895,0,653,500.252,784,600.552
40T6E5,320,1868,40,true,30905,0,748,582.181,771,600.081
80T1E1,320,322,80,true,969,0,15,3.53511,2538,600.184
80T1E2,320,322,80,true,994,0,20,4.8136,2515,600.075
80T1E3,320,320,80,true,1183,0,15,3.49988,2547,600.007
80T1E4,320,322,80,true,692,0,18,4.3086,2484,600.185
80T1E5,320,320,80,true,960,0,12,2.84384,2525,600.054
80T2E1,320,690,80,true,8074,0,330,144.465,1371,600.277
80T2E2,320,694,80,true,8354,0,74,35.1525,1227,600.359
80T2E3,320,689,80,true,8121,0,831,388.422,1274,600.428
80T2E4,320,696,80,true,8084,0,211,97.2144,1285,600.237
80T2E5,320,690,80,true,7805,0,102,46.0873,1247,600.022
80T4E1,320,1344,80,true,20927,0,567,590.794,577,600.713
80T4E2,320,1338,80,true,20714,0,583,582.896,601,600.396
80T4E3,320,1335,80,true,20376,0,553,555.782,595,600.905
80T4E4,320,1339,80,true,19903,0,556,572.774,584,600.901
80T4E5,320,1334,80,true,20379,0,538,579.143,558,600.007
80T6E1,320,1936,80,true,36626,0,334,554.991,362,601.042
80T6E2,320,1938,80,true,35353,0,371,594.82,375,601.148
80T6E3,320,1919,80,true,35576,0,325,534.301,366,601.165
80T6E4,320,1961,80,true,37883,0,340,569.273,359,600.903
80T6E5,320,1941,80,true,35450,0,344,556.446,371,600.908
