Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,20,1,0.0343712,19337,600.037
20T1E2,320,321,20,true,50,19,1,0.0472496,19321,600.01
20T1E3,320,320,20,true,61,19,1,0.0356861,19457,600.02
20T1E4,320,321,20,true,23,20,1,0.032385,19356,600.031
20T1E5,320,320,20,true,59,20,1,0.0319715,19397,600.01
20T2E1,320,650,20,true,3053,339,93,5.60564,9999,600.009
20T2E2,320,652,20,true,2915,340,103,6.21216,10011,600.032
20T2E3,320,648,20,true,2927,339,47,2.83301,9902,600.046
20T2E4,320,661,20,true,2593,345,86,5.26009,9890,600.047
20T2E5,320,662,20,true,2735,349,79,4.8817,9726,600.045
20T4E1,320,1390,20,true,14020,1035,504,61.3682,4938,600.073
20T4E2,320,1439,20,true,15014,1080,233,29.384,4755,600.089
20T4E3,320,1392,20,true,14235,1042,311,38.0155,4923,600.009
20T4E4,320,1460,20,true,15053,1085,240,30.5785,4719,600.02
20T4E5,320,1467,20,true,14498,1107,4324,553.322,4689,600.041
20T6E1,320,2323,20,true,29636,1916,630,127.825,2963,600.156
20T6E2,320,2223,20,true,28766,1805,983,192.562,3064,600.136
20T6E3,320,2125,20,true,27615,1743,2672,501.169,3200,600.08
20T6E4,320,2264,20,true,29286,1817,370,73.5539,3015,600.047
20T6E5,320,2129,20,true,28977,1732,291,54.6476,3193,600.022
40T1E1,320,322,40,true,340,40,1,0.0322337,19286,600.02
40T1E2,320,320,40,true,316,39,1,0.0322111,19434,600.02
40T1E3,320,322,40,true,178,42,1,0.0321724,19095,600.009
40T1E4,320,322,40,true,379,40,1,0.0321058,19384,600.019
40T1E5,320,320,40,true,238,40,1,0.032891,19350,600
40T2E1,320,545,40,true,3206,261,50,2.58846,11718,600.009
40T2E2,320,537,40,true,3587,253,51,2.60901,11816,600.048
40T2E3,320,541,40,true,3360,258,50,2.53337,11980,600.041
40T2E4,320,543,40,true,3467,260,63,3.24604,11694,600.003
40T2E5,320,540,40,true,3312,254,52,2.64691,11891,600.041
40T4E1,320,1226,40,true,14196,925,253,27.5229,5524,600.035
40T4E2,320,1201,40,true,14102,914,181,19.3807,5612,600.01
40T4E3,320,1213,40,true,14336,925,236,25.3636,5594,600.096
40T4E4,320,1227,40,true,13966,929,186,20.2594,5517,600.058
40T4E5,320,1210,40,true,14700,924,205,21.8966,5625,600.065
40T6E1,320,1906,40,true,27962,1596,490,82.4776,3565,600.081
40T6E2,320,1927,40,true,28800,1612,301,51.3618,3513,600.015
40T6E3,320,1887,40,true,28303,1578,714,119.53,3587,600.029
40T6E4,320,1865,40,true,28188,1561,290,47.9831,3627,600.026
40T6E5,320,1868,40,true,28157,1562,1382,228.352,3628,600.072
80T1E1,320,322,80,true,969,81,1,0.0322424,19434,600.007
80T1E2,320,322,80,true,994,81,1,0.0320862,19472,600.004
80T1E3,320,320,80,true,1183,80,1,0.0317371,19669,600.025
80T1E4,320,322,80,true,692,81,1,0.0318881,19460,600.014
80T1E5,320,320,80,true,960,80,1,0.0317238,19317,600.003
80T2E1,320,690,80,true,8074,450,36,2.27587,9547,600.014
80T2E2,320,694,80,true,8353,452,51,3.24157,9507,600.001
80T2E3,320,689,80,true,8121,446,1,0.069891,9539,600.034
80T2E4,320,696,80,true,8084,455,38,2.42498,9455,600.004
80T2E5,320,690,80,true,7805,450,1,0.0693951,9612,600.02
80T4E1,320,1344,80,true,20646,1101,255,30.549,5015,600.047
80T4E2,320,1338,80,true,20400,1094,205,24.4751,5032,600.099
80T4E3,320,1335,80,true,20235,1092,113,13.4923,5035,600.035
80T4E4,320,1339,80,true,19621,1092,104,12.4665,5012,600.09
80T4E5,320,1334,80,true,20091,1091,115,13.7284,5043,600.05
80T6E1,320,1936,80,true,34097,1690,1655,285.761,3475,600.037
80T6E2,320,1938,80,true,33138,1693,213,36.8803,3464,600.069
80T6E3,320,1919,80,true,33583,1673,328,56.4988,3479,600.058
80T6E4,320,1961,80,true,34868,1709,248,43.4911,3419,600.132
80T6E5,320,1941,80,true,33343,1698,353,61.2334,3462,600.109
