Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,20,1,0.0293073,2156,60.02
20T1E2,320,321,20,true,50,19,1,0.0295523,2144,60.0214
20T1E3,320,320,20,true,61,19,1,0.029501,2159,60.0042
20T1E4,320,321,20,true,23,20,1,0.03071,2151,60.0224
20T1E5,320,320,20,true,59,20,1,0.0293503,2159,60.0064
20T2E1,320,650,20,true,3053,319,71,3.79069,1143,60.035
20T2E2,320,652,20,true,2915,332,69,3.7101,1138,60.0298
20T2E3,320,648,20,true,2927,331,58,3.11338,1131,60.0434
20T2E4,320,661,20,true,2593,340,65,3.57568,1106,60.0297
20T2E5,320,662,20,true,2735,351,58,3.17094,1114,60.0476
20T4E1,320,1390,20,true,14021,1048,126,13.8348,549,60.0102
20T4E2,320,1439,20,true,15014,1082,124,14.0269,532,60.0808
20T4E3,320,1392,20,true,14235,1041,143,15.7147,549,60.1007
20T4E4,320,1460,20,true,15053,1080,149,16.9982,528,60.0508
20T4E5,320,1467,20,true,14498,1117,136,15.6582,523,60.0999
20T6E1,320,2323,20,true,29642,1910,192,35.2455,328,60.1419
20T6E2,320,2223,20,true,28767,1829,256,44.8843,343,60.0855
20T6E3,320,2125,20,true,27622,1716,165,27.8716,356,60.0576
20T6E4,320,2264,20,true,29283,1874,232,41.2854,338,60.1183
20T6E5,320,2129,20,true,28982,1742,192,32.4543,356,60.163
40T1E1,320,322,40,true,340,40,4,0.113061,2171,60.001
40T1E2,320,320,40,true,316,39,1,0.0291851,2172,60.0194
40T1E3,320,322,40,true,178,42,2,0.0580383,2169,60.0017
40T1E4,320,322,40,true,379,41,1,0.0293714,2156,60.0236
40T1E5,320,320,40,true,238,40,1,0.029749,2170,60.0184
40T2E1,320,545,40,true,3206,260,35,1.63752,1305,60.042
40T2E2,320,537,40,true,3587,254,49,2.29211,1345,60.0385
40T2E3,320,541,40,true,3360,259,42,1.91465,1330,60.0248
40T2E4,320,543,40,true,3467,256,46,2.11658,1331,60.0407
40T2E5,320,540,40,true,3312,256,134,6.11566,1322,60.0022
40T4E1,320,1226,40,true,14196,932,130,12.7266,616,60.0894
40T4E2,320,1201,40,true,14102,906,106,10.2106,626,60.015
40T4E3,320,1213,40,true,14336,921,120,11.6203,623,60.0043
40T4E4,320,1227,40,true,13966,931,126,12.2562,618,60.0062
40T4E5,320,1210,40,true,14700,918,124,11.9164,627,60.0811
40T6E1,320,1906,40,true,27962,1592,164,24.7201,399,60.0628
40T6E2,320,1927,40,true,28800,1613,182,28.0352,390,60.006
40T6E3,320,1887,40,true,28303,1576,192,28.8802,400,60.1099
40T6E4,320,1865,40,true,28185,1553,160,23.8773,403,60.0504
40T6E5,320,1868,40,true,28157,1565,177,26.3725,404,60.1383
80T1E1,320,322,80,true,969,81,14,0.388643,2176,60.0253
80T1E2,320,322,80,true,994,80,11,0.306915,2171,60.0203
80T1E3,320,320,80,true,1183,80,6,0.168041,2194,60.0259
80T1E4,320,322,80,true,692,81,6,0.166508,2198,60.0253
80T1E5,320,320,80,true,960,80,6,0.167766,2182,60.027
80T2E1,320,690,80,true,8074,445,43,2.50263,1054,60.0533
80T2E2,320,694,80,true,8353,452,35,2.02634,1049,60.0153
80T2E3,320,689,80,true,8121,447,35,2.01314,1059,60.0518
80T2E4,320,696,80,true,8084,455,40,2.35188,1040,60.0424
80T2E5,320,690,80,true,7805,450,23,1.31376,1066,60.0061
80T4E1,320,1344,80,true,20646,1091,116,12.5611,558,60.1029
80T4E2,320,1338,80,true,20400,1091,116,12.529,561,60.0815
80T4E3,320,1335,80,true,20235,1086,125,13.4468,560,60.0629
80T4E4,320,1339,80,true,19621,1091,123,13.236,560,60.0911
80T4E5,320,1334,80,true,20091,1088,107,11.4774,562,60.0782
80T6E1,320,1936,80,true,34097,1686,162,25.3127,385,60.0545
80T6E2,320,1938,80,true,33138,1690,141,22.0266,385,60.088
80T6E3,320,1919,80,true,33583,1669,128,19.855,387,60.0636
80T6E4,320,1961,80,true,34868,1707,156,24.6672,380,60.0137
80T6E5,320,1941,80,true,33343,1689,156,24.3047,386,60.0998
