Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,1,0.606794,114,60.0976
20T1E2,320,321,20,true,50,0,1,0.582819,105,60.4473
20T1E3,320,320,20,true,61,0,1,0.635804,104,60.5269
20T1E4,320,321,20,true,23,0,1,0.617526,112,60.4898
20T1E5,320,320,20,true,59,0,1,0.570043,111,60.1033
20T2E1,320,650,20,true,3103,0,44,60.7472,44,60.7472
20T2E2,320,652,20,true,2945,0,43,60.9817,43,60.9817
20T2E3,320,648,20,true,2983,0,36,58.1849,38,61.1515
20T2E4,320,661,20,true,2639,0,24,38.0871,38,60.5609
20T2E5,320,662,20,true,2798,0,37,58.6782,38,60.2749
20T4E1,320,1390,20,true,16396,0,19,58.9697,20,61.891
20T4E2,320,1439,20,true,17839,0,17,58.3839,18,61.8386
20T4E3,320,1392,20,true,16717,0,16,53.6504,18,60.4793
20T4E4,320,1460,20,true,17738,0,19,62.4898,19,62.4898
20T4E5,320,1467,20,true,16981,0,19,60.6871,19,60.6871
20T6E1,320,2323,20,true,34839,0,9,49.2934,11,60.2487
20T6E2,320,2223,20,true,34094,0,11,59.292,12,64.7554
20T6E3,320,2125,20,true,32986,0,5,26.0623,12,62.9399
20T6E4,320,2264,20,true,34730,0,8,41.9291,12,64.3189
20T6E5,320,2129,20,true,34569,0,11,58.2466,12,63.4393
40T1E1,320,322,40,true,340,0,2,2.70634,48,60.2429
40T1E2,320,320,40,true,316,0,1,1.11443,50,60.4552
40T1E3,320,322,40,true,178,0,7,9.09584,48,60.6184
40T1E4,320,322,40,true,379,0,1,1.18688,51,61.1177
40T1E5,320,320,40,true,238,0,1,1.12085,51,60.1449
40T2E1,320,545,40,true,3212,0,28,58.1862,29,60.3398
40T2E2,320,537,40,true,3594,0,29,61.882,29,61.882
40T2E3,320,541,40,true,3371,0,29,53.3232,33,60.5692
40T2E4,320,543,40,true,3474,0,30,59.9,31,62.1257
40T2E5,320,540,40,true,3321,0,32,59.6132,33,61.9428
40T4E1,320,1226,40,true,16858,0,11,55.3482,12,60.022
40T4E2,320,1201,40,true,16441,0,11,52.33,13,62.385
40T4E3,320,1213,40,true,16708,0,13,63.6787,13,63.6787
40T4E4,320,1227,40,true,16422,0,12,60.6598,12,60.6598
40T4E5,320,1210,40,true,17432,0,13,62.4537,13,62.4537
40T6E1,320,1906,40,true,33629,0,8,66.3238,8,66.3238
40T6E2,320,1927,40,true,34782,0,4,33.0388,8,68.5832
40T6E3,320,1887,40,true,33946,0,8,67.2162,8,67.2162
40T6E4,320,1865,40,true,33838,0,5,40.4383,8,63.3301
40T6E5,320,1868,40,true,33800,0,8,61.4848,8,61.4848
80T1E1,320,322,80,true,969,0,13,30.9668,26,61.8938
80T1E2,320,322,80,true,994,0,7,16.5675,26,61.3202
80T1E3,320,320,80,true,1183,0,9,20.8356,26,60.7876
80T1E4,320,322,80,true,692,0,10,23.7662,26,61.8111
80T1E5,320,320,80,true,960,0,5,11.9234,26,62.0186
80T2E1,320,690,80,true,8122,0,14,61.1938,14,61.1938
80T2E2,320,694,80,true,8381,0,14,63.228,14,63.228
80T2E3,320,689,80,true,8134,0,14,61.0379,14,61.0379
80T2E4,320,696,80,true,8130,0,12,56.4503,13,61.2925
80T2E5,320,690,80,true,7813,0,12,54.1762,14,63.1798
80T4E1,320,1344,80,true,22817,0,7,66.4713,7,66.4713
80T4E2,320,1338,80,true,22633,0,6,57.1255,7,66.7045
80T4E3,320,1335,80,true,22476,0,6,53.4818,7,62.3475
80T4E4,320,1339,80,true,21708,0,7,63.1841,7,63.1841
80T4E5,320,1334,80,true,22301,0,7,62.7254,7,62.7254
80T6E1,320,1936,80,true,39480,0,5,74.9358,5,74.9358
80T6E2,320,1938,80,true,38514,0,2,30.0441,4,60.083
80T6E3,320,1919,80,true,38779,0,1,14.9416,5,74.812
80T6E4,320,1961,80,true,40596,0,1,15.4114,4,61.5468
80T6E5,320,1941,80,true,38617,0,4,60.9947,4,60.9947
