Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,6,0.11785,322,6.0083
20T1E2,320,321,20,true,50,0,11,0.20392,332,6.00735
20T1E3,320,320,20,true,61,0,12,0.21275,327,6.00753
20T1E4,320,321,20,true,23,0,19,0.333983,341,6.0051
20T1E5,320,320,20,true,59,0,13,0.222591,354,6.00429
20T2E1,320,650,20,true,3053,0,62,1.37895,275,6.0067
20T2E2,320,652,20,true,2916,0,52,1.25231,265,6.00564
20T2E3,320,648,20,true,2927,0,51,1.1841,270,6.01681
20T2E4,320,661,20,true,2593,0,66,1.5545,277,6.01617
20T2E5,320,662,20,true,2735,0,55,1.29649,269,6.0182
20T4E1,320,1390,20,true,14020,0,82,2.37727,221,6.01893
20T4E2,320,1439,20,true,15014,0,83,2.48976,216,6.01172
20T4E3,320,1392,20,true,14235,0,87,2.52848,219,6.00393
20T4E4,320,1460,20,true,15055,0,194,5.48802,214,6.01757
20T4E5,320,1467,20,true,14489,0,96,2.9014,213,6.02373
20T6E1,320,2323,20,true,29633,0,113,4.05951,173,6.0262
20T6E2,320,2223,20,true,28764,0,123,4.33531,176,6.02316
20T6E3,320,2125,20,true,27614,0,147,4.8557,185,6.02231
20T6E4,320,2264,20,true,29284,0,128,4.47025,176,6.00019
20T6E5,320,2129,20,true,28979,0,109,3.70877,186,6.02708
40T1E1,320,322,40,true,340,0,16,0.282432,340,6.00114
40T1E2,320,320,40,true,316,0,19,0.326096,348,6.00779
40T1E3,320,322,40,true,178,0,27,0.517153,326,6.00392
40T1E4,320,322,40,true,379,0,16,0.276631,346,6.01137
40T1E5,320,320,40,true,238,0,20,0.347772,336,6.00964
40T2E1,320,545,40,true,3206,0,82,1.64897,310,6.00638
40T2E2,320,537,40,true,3587,0,55,1.06818,307,6.00605
40T2E3,320,541,40,true,3360,0,85,1.68824,312,6.0092
40T2E4,320,543,40,true,3469,0,70,1.48748,307,6.00808
40T2E5,320,540,40,true,3312,0,87,1.78119,307,6.0007
40T4E1,320,1226,40,true,14196,0,72,2.00922,237,6.0202
40T4E2,320,1201,40,true,14102,0,63,1.79202,238,6.02167
40T4E3,320,1213,40,true,14336,0,75,2.06689,236,6.01147
40T4E4,320,1227,40,true,13966,0,74,2.10374,231,6.00348
40T4E5,320,1210,40,true,14700,0,90,2.44892,236,6.00676
40T6E1,320,1906,40,true,27962,0,74,2.40299,197,6.02419
40T6E2,320,1927,40,true,28800,0,80,2.7659,191,6.00859
40T6E3,320,1887,40,true,28303,0,75,2.44643,200,6.00207
40T6E4,320,1865,40,true,28185,0,115,3.63766,199,6.02175
40T6E5,320,1868,40,true,28157,0,94,3.00139,198,6.00437
80T1E1,320,322,80,true,969,0,75,1.37025,342,6.01435
80T1E2,320,322,80,true,994,0,47,0.890399,321,6.01411
80T1E3,320,320,80,true,1183,0,234,4.1007,347,6.00581
80T1E4,320,322,80,true,692,0,41,0.708565,339,6.00052
80T1E5,320,320,80,true,960,0,159,2.86388,342,6.00585
80T2E1,320,690,80,true,8074,0,129,2.66084,302,6.00634
80T2E2,320,694,80,true,8354,0,112,2.26536,304,6.00995
80T2E3,320,689,80,true,8123,0,78,1.72036,300,6.01576
80T2E4,320,696,80,true,8084,0,286,5.66516,304,6.01013
80T2E5,320,690,80,true,7807,0,269,5.28332,307,6.00645
80T4E1,320,1344,80,true,20650,0,88,2.2623,247,6.01896
80T4E2,320,1338,80,true,20400,0,118,2.96291,244,6.02333
80T4E3,320,1335,80,true,20235,0,57,1.5906,244,6.02192
80T4E4,320,1339,80,true,19621,0,65,1.72351,242,6.00323
80T4E5,320,1334,80,true,20100,0,63,1.82957,240,6.02076
80T6E1,320,1936,80,true,34130,0,111,3.89482,171,6.01935
80T6E2,320,1938,80,true,33138,0,153,4.58523,205,6.02101
80T6E3,320,1919,80,true,33584,0,70,2.10426,212,6.00402
80T6E4,320,1961,80,true,34881,0,84,2.5702,200,6.00391
80T6E5,320,1941,80,true,33343,0,170,4.98994,206,6.00864
