Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,168,0,907,22.1979,27096,600.005
20T1E2,320,321,20,true,55,0,10089,222.09,27431,600.003
20T1E3,320,320,20,true,71,0,21865,471.705,27814,600.004
20T1E4,320,321,20,true,26,0,2589,57.8295,27303,600.012
20T1E5,320,320,20,true,64,0,15055,336.992,26968,600.019
20T2E1,320,650,20,false,16.0984,0,11318,475.1,14294,600.018
20T2E2,320,652,20,false,17.0681,0,9615,397.783,14521,600.002
20T2E3,320,648,20,false,16.0911,0,6777,411.872,8894,600.081
20T2E4,320,661,20,false,17.056,0,934,85.6537,6663,600.034
20T2E5,320,662,20,false,15.1219,0,5033,462.894,6529,600.08
