Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
GE320V1E40T100C_1,320,323,40,true,1867,0,7,0.119068,35486,600.017
GE320V1E40T100C_10,320,328,40,true,2009,0,4,0.0687688,35489,600.01
GE320V1E40T100C_2,320,332,40,true,2246,0,6,0.10178,36033,600.003
GE320V1E40T100C_3,320,328,40,true,1633,0,11,0.18964,35593,600.005
GE320V1E40T100C_4,320,325,40,true,1702,0,9,0.154382,35620,600.015
GE320V1E40T100C_5,320,323,40,true,1984,0,3,0.0508947,36041,600.005
GE320V1E40T100C_6,320,324,40,true,2256,0,5,0.0880675,34847,600.012
GE320V1E40T100C_7,320,329,40,true,2258,0,8,0.137156,35680,600.008
GE320V1E40T100C_8,320,327,40,true,2070,0,6,0.102938,35763,600.016
GE320V1E40T100C_9,320,330,40,true,2481,0,5,0.0849921,36008,600.016
GE320V2E40T100C_1,320,661,40,true,10688,0,118,2.4126,30068,600.02
GE320V2E40T100C_10,320,654,40,true,10612,0,60,1.28585,29767,600.016
GE320V2E40T100C_2,320,670,40,true,11279,0,97,2.01888,29924,600.006
GE320V2E40T100C_3,320,666,40,true,11449,0,64,1.34558,30380,600.018
GE320V2E40T100C_4,320,688,40,true,11515,0,318,6.55875,29429,600.011
GE320V2E40T100C_5,320,654,40,true,11281,0,265,5.30346,30317,600.006
GE320V2E40T100C_6,320,660,40,true,11860,0,305,6.07235,30518,600.017
GE320V2E40T100C_7,320,656,40,true,11261,0,56,1.17421,30339,600.006
GE320V2E40T100C_8,320,691,40,true,10925,0,126,2.64059,29227,600.01
GE320V2E40T100C_9,320,645,40,true,11781,0,82,1.64648,30730,600.015
GE320V4E40T100C_1,320,1253,40,true,34896,0,69,1.83357,24534,600.015
GE320V4E40T100C_10,320,1212,40,true,33855,0,60,1.56804,24743,600.017
GE320V4E40T100C_2,320,1254,40,true,34195,0,90,2.30659,24705,600.005
GE320V4E40T100C_3,320,1288,40,true,35251,0,10034,247.294,24445,600.02
GE320V4E40T100C_4,320,1270,40,true,34793,0,99,2.54487,24453,600.021
GE320V4E40T100C_5,320,1279,40,true,33420,0,213,5.41591,24333,600.019
GE320V4E40T100C_6,320,1231,40,true,33268,0,527,12.9064,25063,600.017
GE320V4E40T100C_7,320,1264,40,true,33755,0,64,1.70618,24392,600.02
GE320V4E40T100C_8,320,1222,40,true,34843,0,64,1.65879,24796,600.007
GE320V4E40T100C_9,320,1271,40,true,34441,0,223,5.62552,24249,600.015
