Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
80T1E1,320,322,80,true,969,0,75,1.35487,32594,600.001
80T1E2,320,322,80,true,994,0,47,0.846563,31659,600.009
80T1E3,320,320,80,true,1183,0,234,4.46074,32988,600.001
80T1E4,320,322,80,true,692,0,41,0.778549,32010,600.013
80T1E5,320,320,80,true,960,0,159,2.8112,33865,600.001
80T2E1,320,690,80,true,8074,0,129,2.54071,29437,600
80T2E2,320,694,80,true,8353,0,757,14.9738,29757,600.017
80T2E3,320,689,80,true,8121,0,872,17.7531,29900,600.005
80T2E4,320,696,80,true,8084,0,286,5.81845,30402,600.012
80T2E5,320,690,80,true,7806,0,959,19.354,30103,600.014
80T4E1,320,1344,80,true,20646,0,361,8.88617,24349,600.009
80T4E2,320,1338,80,true,20400,0,118,3.10528,23805,600.002
80T4E3,320,1335,80,true,20235,0,57,1.60045,24385,600.018
80T4E4,320,1339,80,true,19621,0,65,1.82324,24147,600.022
80T4E5,320,1334,80,true,20091,0,297,7.36209,24591,600.015
80T6E1,320,1936,80,true,34097,0,242,7.13318,21093,600.001
80T6E2,320,1938,80,true,33138,0,153,4.58949,20867,600.026
80T6E3,320,1919,80,true,33583,0,334,9.739,21050,600.025
80T6E4,320,1961,80,true,34868,0,1030,29.9237,20599,600.008
80T6E5,320,1941,80,true,33343,0,170,5.15654,20499,600.006
