Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,20,1,0.0321595,19405,600.008
20T1E2,320,321,20,true,50,19,1,0.0327572,19378,600.011
20T1E3,320,320,20,true,61,19,1,0.0325667,19434,600.026
20T1E4,320,321,20,true,23,20,1,0.0320692,19402,600.014
20T1E5,320,320,20,true,59,20,1,0.0328856,19419,600.011
20T2E1,320,650,20,true,3053,334,91,5.75889,9597,600.041
20T2E2,320,652,20,true,2915,328,89,5.75112,9485,600.031
20T2E3,320,648,20,true,2927,327,76,4.89411,9219,600.062
20T2E4,320,661,20,true,2593,333,85,5.56625,9452,600.014
20T2E5,320,662,20,true,2735,333,1,0.0615983,9441,600.031
20T4E1,320,1390,20,true,14020,1033,123,16.4368,4429,600.02
20T4E2,320,1439,20,true,15014,1037,116,16.1545,4269,600.007
20T4E3,320,1392,20,true,14235,1004,110,14.9546,4347,600.116
20T4E4,320,1460,20,true,15053,1034,135,18.9352,4255,600.026
20T4E5,320,1467,20,true,14489,1081,144,20.2122,4232,600.088
20T6E1,320,2323,20,true,29631,1904,383,78.5307,2941,600.12
20T6E2,320,2223,20,true,28764,1819,447,87.8335,3064,600.072
20T6E3,320,2125,20,true,27614,1741,742,140.298,3181,600.087
20T6E4,320,2264,20,true,29283,1894,1071,216.197,2975,600.213
20T6E5,320,2129,20,true,28983,1721,475,89.3525,3200,600.132
40T1E1,320,322,40,true,340,39,16,0.495574,19407,600.003
40T1E2,320,320,40,true,316,39,1,0.0326509,19474,600.021
40T1E3,320,322,40,true,178,42,17,0.534128,19155,600.004
40T1E4,320,322,40,true,379,41,1,0.0319566,19438,600.016
40T1E5,320,320,40,true,238,40,1,0.0328595,19458,600.031
40T2E1,320,545,40,true,3206,259,74,4.02177,11645,600.046
40T2E2,320,537,40,true,3587,254,93,4.92839,11855,600.012
40T2E3,320,541,40,true,3360,258,88,4.5952,11826,600.008
40T2E4,320,543,40,true,3467,258,75,4.03611,11603,600.024
40T2E5,320,540,40,true,3312,253,215,11.0838,11862,600.03
40T4E1,320,1226,40,true,14196,933,106,12.2305,5237,600.004
40T4E2,320,1201,40,true,14102,902,101,11.3536,5358,600.03
40T4E3,320,1213,40,true,14336,923,112,12.5759,5381,600.06
40T4E4,320,1227,40,true,13966,929,96,11.0313,5204,600.063
40T4E5,320,1210,40,true,14700,907,100,11.2599,5393,600.031
40T6E1,320,1906,40,true,27962,1589,865,146.232,3555,600.043
40T6E2,320,1927,40,true,28800,1620,2113,359.916,3525,600.161
40T6E3,320,1887,40,true,28303,1577,377,63.6663,3569,600.022
40T6E4,320,1865,40,true,28185,1561,149,25.7985,3438,600.037
40T6E5,320,1868,40,true,28157,1544,145,25.5763,3391,600.116
80T1E1,320,322,80,true,969,81,1,0.032028,19538,600.015
80T1E2,320,322,80,true,994,80,1,0.0324552,19513,600.005
80T1E3,320,320,80,true,1183,80,1,0.0316994,19631,600.012
80T1E4,320,322,80,true,692,81,1,0.0318985,19585,600.026
80T1E5,320,320,80,true,960,80,1,0.0314504,19608,600.017
80T2E1,320,690,80,true,8074,447,87,5.73907,9401,600.03
80T2E2,320,694,80,true,8353,453,1,0.0653906,9435,600.027
80T2E3,320,689,80,true,8121,446,66,4.33384,9542,600.03
80T2E4,320,696,80,true,8084,455,70,4.6414,9437,600.03
80T2E5,320,690,80,true,7805,450,1,0.0662007,9551,600.034
80T4E1,320,1344,80,true,20646,1092,1,0.121493,4905,600.103
80T4E2,320,1338,80,true,20400,1093,104,12.7965,4927,600.081
80T4E3,320,1335,80,true,20235,1083,1,0.119758,4973,600.047
80T4E4,320,1339,80,true,19621,1088,1,0.121851,4941,600.12
80T4E5,320,1334,80,true,20091,1082,1,0.120441,4963,600.068
80T6E1,320,1936,80,true,34097,1682,1,0.174337,3462,600.026
80T6E2,320,1938,80,true,33138,1688,1,0.174307,3449,600.145
80T6E3,320,1919,80,true,33583,1670,1,0.174285,3459,600.02
80T6E4,320,1961,80,true,34868,1714,602,107.773,3357,600.106
80T6E5,320,1941,80,true,33343,1690,1,0.174537,3431,600.101
