Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,167,0,32204,500.32,38656,600.001
20T1E2,320,321,20,true,55,0,10023,155.292,38677,600.015
20T1E3,320,320,20,true,67,0,10540,162.583,38752,600.01
20T1E4,320,321,20,true,26,0,23520,372.74,37791,600.005
20T1E5,320,320,20,true,62,0,15792,244.932,38558,600.01
20T2E1,320,650,20,true,3464,0,13579,500.012,16285,600.011
20T2E2,320,652,20,true,3325,0,15939,583.601,16387,600.024
20T2E3,320,648,20,true,3350,0,14194,521.011,16334,600.007
20T2E4,320,661,20,true,2992,0,14744,550.169,16082,600.008
20T2E5,320,662,20,true,3290,0,14982,563.306,15960,600.032
20T4E1,320,1390,20,true,18269,0,7783,598.528,7803,600.059
20T4E2,320,1439,20,true,19091,0,7322,599.962,7323,600.044
20T4E3,320,1392,20,true,18014,0,7686,595.563,7744,600.058
20T4E4,320,1460,20,true,19334,0,7058,595.343,7114,600.03
20T4E5,320,1467,20,true,18138,0,6804,582.12,7014,600.082
20T6E1,320,2323,20,true,35078,0,3711,590.422,3773,600.154
20T6E2,320,2223,20,true,34730,0,4272,578.394,4433,600.103
20T6E3,320,2125,20,true,33192,0,3934,485.19,4869,600.052
20T6E4,320,2264,20,true,34723,0,3761,537.623,4202,600.077
20T6E5,320,2129,20,true,34263,0,4692,577.707,4873,600.029
40T1E1,320,322,40,true,344,0,9153,164.556,33317,600.012
40T1E2,320,320,40,true,321,0,28332,514.549,33023,600.007
40T1E3,320,322,40,true,183,0,2500,45.9802,32591,600.014
40T1E4,320,322,40,true,381,0,14690,276.228,31900,600.008
40T1E5,320,320,40,true,243,0,2523,45.5141,32947,600.018
40T2E1,320,545,40,true,3212,0,18957,591.566,19227,600.022
40T2E2,320,537,40,true,3600,0,16708,522.828,19166,600.01
40T2E3,320,541,40,true,3368,0,18799,592.461,19038,600.026
40T2E4,320,543,40,true,3479,0,18277,576.15,19033,600.002
40T2E5,320,540,40,true,3318,0,9429,297.295,19028,600.001
40T4E1,320,1226,40,true,16952,0,8860,599.088,8874,600.037
40T4E2,320,1201,40,true,16410,0,8561,572.722,8968,600.006
40T4E3,320,1213,40,true,17165,0,8893,597.809,8926,600.021
40T4E4,320,1227,40,true,16766,0,8539,581.888,8805,600.017
40T4E5,320,1210,40,true,17309,0,8255,554.466,8933,600.05
40T6E1,320,1906,40,true,32257,0,5749,586.597,5881,600.101
40T6E2,320,1927,40,true,33739,0,4792,490.802,5856,600.095
40T6E3,320,1887,40,true,32496,0,5292,530.69,5986,600.036
40T6E4,320,1865,40,true,32543,0,5925,584.147,6086,600.01
40T6E5,320,1868,40,true,32348,0,4655,459.549,6073,600.07
80T1E1,320,322,80,true,971,0,23451,544.251,25849,600.008
80T1E2,320,322,80,true,996,0,6720,156.229,25744,600.006
80T1E3,320,320,80,true,1184,0,1411,32.7873,25760,600.022
80T1E4,320,322,80,true,694,0,18748,448.638,25063,600.022
80T1E5,320,320,80,true,964,0,11338,261.844,26039,600.022
80T2E1,320,690,80,true,8078,0,9482,410.294,13864,600.028
80T2E2,320,694,80,true,8425,0,12553,542.054,13894,600.033
80T2E3,320,689,80,true,8166,0,11092,484.1,13740,600.008
80T2E4,320,696,80,true,8169,0,10138,447.126,13596,600.044
80T2E5,320,690,80,true,7838,0,13201,569.524,13907,600.014
80T4E1,320,1344,80,true,22663,0,7161,561.1,7658,600.047
80T4E2,320,1338,80,true,22205,0,7745,598.131,7770,600.054
80T4E3,320,1335,80,true,21977,0,6903,542.283,7637,600.07
80T4E4,320,1339,80,true,21615,0,7281,563.078,7756,600.033
80T4E5,320,1334,80,true,22216,0,7327,576.45,7629,600.058
80T6E1,320,1936,80,true,37361,0,4966,537.509,5544,600.004
80T6E2,320,1938,80,true,36159,0,5536,595.433,5579,600.097
80T6E3,320,1919,80,true,36733,0,5511,588.723,5617,600.078
80T6E4,320,1961,80,true,37928,0,5346,582.099,5511,600.095
80T6E5,320,1941,80,true,36560,0,5457,592.922,5523,600.105
