Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,1,0.0166346,37292,600.003
20T1E2,320,321,20,true,50,0,1,0.0170328,37260,600.005
20T1E3,320,320,20,true,61,0,1,0.0170824,36873,600
20T1E4,320,321,20,true,23,0,1,0.0175832,36359,600.004
20T1E5,320,320,20,true,59,0,1,0.0170297,37053,600.008
20T2E1,320,650,20,true,3068,0,7027,265.547,15902,600.012
20T2E2,320,652,20,true,2958,0,12414,469.38,15866,600.014
20T2E3,320,648,20,true,2932,0,158,5.93164,15928,600.036
20T2E4,320,661,20,true,2640,0,3928,153.016,15468,600.004
20T2E5,320,662,20,true,2763,0,14934,575.994,15558,600.025
20T4E1,320,1390,20,true,16623,0,6820,532.743,7689,600.048
20T4E2,320,1439,20,true,18230,0,6992,599.992,6993,600.078
20T4E3,320,1392,20,true,16886,0,7470,584.94,7664,600.012
20T4E4,320,1460,20,true,18274,0,6189,558.433,6652,600.042
20T4E5,320,1467,20,true,16891,0,6172,554.915,6681,600.062
20T6E1,320,2323,20,true,34989,0,3781,594.816,3815,600.134
20T6E2,320,2223,20,true,34536,0,4077,554.688,4412,600.075
20T6E3,320,2125,20,true,33026,0,4835,593.003,4893,600.115
20T6E4,320,2264,20,true,34860,0,3824,553.063,4149,600.062
20T6E5,320,2129,20,true,34390,0,4783,594.282,4830,600.08
40T1E1,320,322,40,true,340,0,1,0.0198928,31600,600.011
40T1E2,320,320,40,true,316,0,1,0.0204042,31470,600.005
40T1E3,320,322,40,true,178,0,1,0.0207387,31172,600.015
40T1E4,320,322,40,true,379,0,1,0.0214422,30921,600.007
40T1E5,320,320,40,true,238,0,1,0.0198943,31879,600.01
40T2E1,320,545,40,true,3207,0,1734,56.8237,18311,600.013
40T2E2,320,537,40,true,3587,0,4918,160.036,18455,600.002
40T2E3,320,541,40,true,3360,0,162,5.34266,18286,600.011
40T2E4,320,543,40,true,3467,0,1692,56.1792,18101,600.031
40T2E5,320,540,40,true,3314,0,144,4.78405,18217,600.026
40T4E1,320,1226,40,true,15427,0,6124,425.187,8646,600.021
40T4E2,320,1201,40,true,14968,0,8015,543.248,8855,600.018
40T4E3,320,1213,40,true,15351,0,4201,292.41,8667,600.055
40T4E4,320,1227,40,true,14852,0,7089,491.598,8655,600.048
40T4E5,320,1210,40,true,15999,0,5542,384.242,8682,600.003
40T6E1,320,1906,40,true,32143,0,5351,551.799,5817,600.043
40T6E2,320,1927,40,true,33199,0,5757,600.076,5757,600.076
40T6E3,320,1887,40,true,32303,0,5762,587.263,5887,600.053
40T6E4,320,1865,40,true,32800,0,5975,589.358,6083,600.045
40T6E5,320,1868,40,true,32270,0,5477,558.127,5888,600.086
80T1E1,320,322,80,true,969,0,1,0.0253766,25036,600.005
80T1E2,320,322,80,true,994,0,1,0.0256855,25010,600.009
80T1E3,320,320,80,true,1183,0,1,0.0253809,25249,600.017
80T1E4,320,322,80,true,692,0,1,0.0258753,24827,600.021
80T1E5,320,320,80,true,960,0,1,0.0250192,25050,600.014
80T2E1,320,690,80,true,8074,0,113,5.19221,13398,600.019
80T2E2,320,694,80,true,8353,0,1621,73.1653,13431,600.009
80T2E3,320,689,80,true,8121,0,1,0.0500394,13469,600.008
80T2E4,320,696,80,true,8084,0,157,7.34313,12947,600.012
80T2E5,320,690,80,true,7805,0,1,0.04959,13400,600.039
80T4E1,320,1344,80,true,20946,0,1943,156.199,7453,600.034
80T4E2,320,1338,80,true,21267,0,5599,448.698,7484,600.036
80T4E3,320,1335,80,true,20449,0,6444,508.325,7606,600.028
80T4E4,320,1339,80,true,20005,0,6882,557.064,7412,600.045
80T4E5,320,1334,80,true,20424,0,3586,291.496,7447,600.017
80T6E1,320,1936,80,true,36429,0,4941,536.007,5535,600.07
80T6E2,320,1938,80,true,36378,0,5538,593.877,5596,600.104
80T6E3,320,1919,80,true,36779,0,5456,594.41,5508,600.067
80T6E4,320,1961,80,true,37461,0,4908,550.453,5351,600.045
80T6E5,320,1941,80,true,36481,0,5483,599.954,5484,600.064
