Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,1,0.513126,1147,600.139
20T1E2,320,321,20,true,50,0,1,0.526664,1126,600.503
20T1E3,320,320,20,true,61,0,1,0.615844,1133,600.28
20T1E4,320,321,20,true,23,0,1,0.61998,1112,600.499
20T1E5,320,320,20,true,59,0,1,0.59752,1142,600.433
20T2E1,320,650,20,true,3053,0,128,168.7,455,600.031
20T2E2,320,652,20,true,2915,0,157,213.558,441,600.538
20T2E3,320,648,20,true,2927,0,127,167.441,454,600.977
20T2E4,320,661,20,true,2593,0,172,236.198,438,600.037
20T2E5,320,662,20,true,2735,0,145,203.263,429,601.087
20T4E1,320,1390,20,true,14154,0,197,576.678,205,600.188
20T4E2,320,1439,20,true,15259,0,188,579.001,195,600.718
20T4E3,320,1392,20,true,14334,0,196,584.035,202,601.936
20T4E4,320,1460,20,true,15327,0,186,596.829,187,600.047
20T4E5,320,1467,20,true,14854,0,188,601.123,188,601.123
20T6E1,320,2323,20,true,32417,0,102,555.028,111,604.212
20T6E2,320,2223,20,true,31121,0,113,593.292,115,603.84
20T6E3,320,2125,20,true,29806,0,122,591.6,124,601.315
20T6E4,320,2264,20,true,32051,0,112,588.193,115,603.993
20T6E5,320,2129,20,true,31438,0,116,569.443,123,603.867
40T1E1,320,322,40,true,340,0,1,1.10166,542,600.438
40T1E2,320,320,40,true,316,0,1,1.09448,547,601.059
40T1E3,320,322,40,true,178,0,1,1.09244,538,600.418
40T1E4,320,322,40,true,379,0,1,1.08028,558,600.456
40T1E5,320,320,40,true,238,0,1,1.11015,546,600.945
40T2E1,320,545,40,true,3206,0,70,129.54,324,600.638
40T2E2,320,537,40,true,3587,0,93,173.777,320,601.681
40T2E3,320,541,40,true,3360,0,112,193.289,348,601.441
40T2E4,320,543,40,true,3469,0,68,124.627,324,600.421
40T2E5,320,540,40,true,3313,0,124,227.295,328,600.811
40T4E1,320,1226,40,true,14582,0,131,600.46,131,600.46
40T4E2,320,1201,40,true,14322,0,130,590.718,133,604.403
40T4E3,320,1213,40,true,14722,0,131,600.869,131,600.869
40T4E4,320,1227,40,true,14291,0,122,556.683,132,602.365
40T4E5,320,1210,40,true,15116,0,129,599.543,130,604.209
40T6E1,320,1906,40,true,31184,0,75,600.054,75,600.054
40T6E2,320,1927,40,true,32236,0,73,592.394,74,600.498
40T6E3,320,1887,40,true,31339,0,74,586.136,76,602.027
40T6E4,320,1865,40,true,31184,0,78,602.269,78,602.269
40T6E5,320,1868,40,true,31485,0,76,591.215,78,606.752
80T1E1,320,322,80,true,969,0,10,23.4585,255,601.875
80T1E2,320,322,80,true,994,0,6,13.6707,264,602.071
80T1E3,320,320,80,true,1183,0,11,24.7283,264,600.721
80T1E4,320,322,80,true,692,0,17,39.7854,257,601.099
80T1E5,320,320,80,true,960,0,11,25.0137,263,601.139
80T2E1,320,690,80,true,8074,0,66,284.273,140,603.405
80T2E2,320,694,80,true,8353,0,86,414.859,124,603.026
80T2E3,320,689,80,true,8121,0,55,254.574,130,602.092
80T2E4,320,696,80,true,8084,0,65,312.15,125,601.66
80T2E5,320,690,80,true,7805,0,37,162.697,138,600.561
80T4E1,320,1344,80,true,21617,0,60,581.14,62,600.501
80T4E2,320,1338,80,true,21418,0,64,605.612,64,605.612
80T4E3,320,1335,80,true,21093,0,66,592.604,67,601.786
80T4E4,320,1339,80,true,20411,0,62,584.703,64,603.351
80T4E5,320,1334,80,true,21018,0,62,591.359,63,600.907
80T6E1,320,1936,80,true,38087,0,40,608.921,40,608.921
80T6E2,320,1938,80,true,36815,0,40,605.281,40,605.281
80T6E3,320,1919,80,true,37002,0,38,574.799,40,604.961
80T6E4,320,1961,80,true,38779,0,38,584.868,39,600.341
80T6E5,320,1941,80,true,36806,0,40,605.626,40,605.626
