Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,20,1,0.0293792,213,6.01648
20T1E2,320,321,20,true,50,19,1,0.0294154,212,6.00338
20T1E3,320,320,20,true,61,19,1,0.0296557,210,6.01658
20T1E4,320,321,20,true,23,20,1,0.0294606,212,6.01245
20T1E5,320,320,20,true,59,20,1,0.0293027,213,6.01232
20T2E1,320,650,20,true,3053,319,71,3.91789,111,6.0441
20T2E2,320,652,20,true,2915,332,69,3.82155,110,6.00977
20T2E3,320,648,20,true,2927,331,58,3.18015,112,6.0459
20T2E4,320,661,20,true,2593,340,65,3.6293,109,6.01902
20T2E5,320,662,20,true,2735,351,58,3.2421,110,6.04553
20T4E1,320,1390,20,true,14116,1036,53,5.93746,54,6.04678
20T4E2,320,1439,20,true,15175,1077,50,5.74946,53,6.08789
20T4E3,320,1392,20,true,14337,1042,48,5.31891,55,6.0854
20T4E4,320,1460,20,true,15189,1090,50,5.87084,52,6.0989
20T4E5,320,1467,20,true,14627,1094,51,5.92776,52,6.04263
20T6E1,320,2323,20,true,30091,1908,33,6.17051,33,6.17051
20T6E2,320,2223,20,true,29220,1823,33,5.88695,34,6.06259
20T6E3,320,2125,20,true,28023,1731,34,5.82041,36,6.15697
20T6E4,320,2264,20,true,29763,1852,33,6.01355,33,6.01356
20T6E5,320,2129,20,true,29390,1737,36,6.16029,36,6.16029
40T1E1,320,322,40,true,340,40,4,0.113688,214,6.00385
40T1E2,320,320,40,true,316,39,1,0.029256,212,6.00441
40T1E3,320,322,40,true,178,42,2,0.0582116,215,6.00801
40T1E4,320,322,40,true,379,41,1,0.0290395,211,6.00657
40T1E5,320,320,40,true,238,40,1,0.029286,213,6.0051
40T2E1,320,545,40,true,3206,260,35,1.65956,130,6.0364
40T2E2,320,537,40,true,3587,254,49,2.38988,130,6.00454
40T2E3,320,541,40,true,3360,259,42,1.94742,133,6.04276
40T2E4,320,543,40,true,3467,256,46,2.22688,131,6.02818
40T2E5,320,540,40,true,3313,256,34,1.64241,130,6.01228
40T4E1,320,1226,40,true,14264,924,57,5.83345,59,6.03167
40T4E2,320,1201,40,true,14153,904,62,6.02987,62,6.02987
40T4E3,320,1213,40,true,14390,921,61,5.95964,62,6.05574
40T4E4,320,1227,40,true,14004,934,56,5.53864,61,6.0235
40T4E5,320,1210,40,true,14754,911,61,6.00118,61,6.00118
40T6E1,320,1906,40,true,28269,1599,39,5.9945,40,6.14504
40T6E2,320,1927,40,true,29156,1610,37,5.74516,39,6.05224
40T6E3,320,1887,40,true,28571,1583,35,5.41974,39,6.01881
40T6E4,320,1865,40,true,28523,1563,39,5.96169,40,6.11278
40T6E5,320,1868,40,true,28455,1563,38,5.7357,40,6.03243
80T1E1,320,322,80,true,969,81,14,0.387588,216,6.02225
80T1E2,320,322,80,true,994,80,11,0.307313,211,6.01945
80T1E3,320,320,80,true,1183,80,6,0.167463,216,6.02092
80T1E4,320,322,80,true,692,81,6,0.165821,217,6.01456
80T1E5,320,320,80,true,960,80,6,0.166947,213,6.02016
80T2E1,320,690,80,true,8074,445,43,2.55902,103,6.01175
80T2E2,320,694,80,true,8353,452,35,2.10375,105,6.05482
80T2E3,320,689,80,true,8121,447,35,2.09124,105,6.05259
80T2E4,320,696,80,true,8084,455,40,2.35058,104,6.04478
80T2E5,320,690,80,true,7805,450,23,1.40362,104,6.0505
80T4E1,320,1344,80,true,20696,1098,53,5.79593,55,6.01101
80T4E2,320,1338,80,true,20467,1091,45,4.9221,56,6.09801
80T4E3,320,1335,80,true,20292,1090,55,6.01127,55,6.01127
80T4E4,320,1339,80,true,19677,1093,51,5.58438,55,6.0143
80T4E5,320,1334,80,true,20140,1081,56,6.09485,56,6.09485
80T6E1,320,1936,80,true,34338,1682,39,6.14397,39,6.14397
80T6E2,320,1938,80,true,33366,1693,38,6.06732,38,6.06733
80T6E3,320,1919,80,true,33812,1669,39,6.09714,39,6.09715
80T6E4,320,1961,80,true,35137,1707,37,5.99874,38,6.15636
80T6E5,320,1941,80,true,33618,1687,38,6.02759,38,6.02759
