Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,1,0.677644,1100,600.16
20T1E2,320,321,20,true,50,0,1,0.677235,1055,600.49
20T1E3,320,320,20,true,61,0,1,0.719255,1027,600.338
20T1E4,320,321,20,true,23,0,1,0.625924,1075,600.041
20T1E5,320,320,20,true,59,0,1,0.71706,1082,600.105
20T2E1,320,650,20,true,3053,0,135,187.998,430,600.889
20T2E2,320,652,20,true,2915,0,104,147.36,421,601.116
20T2E3,320,648,20,true,2927,0,55,76.3928,430,600.564
20T2E4,320,661,20,true,2593,0,78,114.563,414,601.311
20T2E5,320,662,20,true,2735,0,67,97.6989,411,600.844
20T4E1,320,1390,20,true,14043,0,189,584.367,195,602.941
20T4E2,320,1439,20,true,15043,0,187,596.271,189,602.66
20T4E3,320,1392,20,true,14269,0,193,601.144,193,601.144
20T4E4,320,1460,20,true,15153,0,179,601.986,179,601.986
20T4E5,320,1467,20,true,14538,0,176,594.331,178,601.04
20T6E1,320,2323,20,true,30552,0,108,604.329,108,604.329
20T6E2,320,2223,20,true,29646,0,108,576.466,113,603.224
20T6E3,320,2125,20,true,28355,0,114,575.911,119,601.047
20T6E4,320,2264,20,true,30235,0,100,542.908,111,602.678
20T6E5,320,2129,20,true,29780,0,117,598.542,118,603.665
40T1E1,320,322,40,true,340,0,1,1.16659,498,601.109
40T1E2,320,320,40,true,316,0,1,1.15339,525,600.162
40T1E3,320,322,40,true,178,0,1,1.15165,503,600.058
40T1E4,320,322,40,true,379,0,1,1.13472,520,600.523
40T1E5,320,320,40,true,238,0,1,1.13627,511,600.942
40T2E1,320,545,40,true,3206,0,51,95.4772,320,600.249
40T2E2,320,537,40,true,3587,0,31,57.2709,320,601.842
40T2E3,320,541,40,true,3360,0,54,102.571,314,601.324
40T2E4,320,543,40,true,3467,0,42,75.3773,326,600.047
40T2E5,320,540,40,true,3312,0,49,90.8857,323,600.595
40T4E1,320,1226,40,true,14293,0,123,591.306,125,600.96
40T4E2,320,1201,40,true,14142,0,128,596.995,129,601.708
40T4E3,320,1213,40,true,14401,0,124,588.406,127,602.624
40T4E4,320,1227,40,true,14004,0,124,603.28,124,603.28
40T4E5,320,1210,40,true,14749,0,123,576.933,128,600.189
40T6E1,320,1906,40,true,28921,0,69,576.865,72,601.92
40T6E2,320,1927,40,true,29684,0,70,596.888,71,605.459
40T6E3,320,1887,40,true,29024,0,72,599.733,73,608.097
40T6E4,320,1865,40,true,29020,0,65,526.591,75,607.715
40T6E5,320,1868,40,true,28804,0,72,584.847,74,600.936
80T1E1,320,322,80,true,969,0,1,2.48075,241,601.735
80T1E2,320,322,80,true,994,0,1,2.40233,251,600.298
80T1E3,320,320,80,true,1183,0,1,2.38124,250,601.39
80T1E4,320,322,80,true,692,0,1,2.42609,245,601.506
80T1E5,320,320,80,true,960,0,1,2.42403,247,600.355
80T2E1,320,690,80,true,8074,0,33,146.662,134,600.474
80T2E2,320,694,80,true,8353,0,37,183.495,121,603.983
80T2E3,320,689,80,true,8121,0,1,4.43366,130,601.459
80T2E4,320,696,80,true,8084,0,35,162.088,124,600.844
80T2E5,320,690,80,true,7805,0,1,4.59252,122,600.256
80T4E1,320,1344,80,true,20747,0,59,585.643,61,605.027
80T4E2,320,1338,80,true,20617,0,59,587.861,61,607.82
80T4E3,320,1335,80,true,20356,0,62,602.429,62,602.429
80T4E4,320,1339,80,true,19671,0,63,608.806,63,608.806
80T4E5,320,1334,80,true,20189,0,59,589.486,61,609.071
80T6E1,320,1936,80,true,34919,0,38,600.46,38,600.46
80T6E2,320,1938,80,true,34061,0,32,524.552,37,610.028
80T6E3,320,1919,80,true,34452,0,37,611.738,37,611.738
80T6E4,320,1961,80,true,35871,0,32,576.941,34,614.914
80T6E5,320,1941,80,true,34318,0,32,589.469,33,607.258
