Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1
20T1E2
20T1E3
20T1E4
20T1E5
20T2E1
20T2E2
20T2E3
20T2E4
20T2E5
20T4E1
20T4E2
20T4E3
20T4E4
20T4E5
20T6E1
20T6E2
20T6E3
20T6E4
20T6E5
40T1E1
40T1E2
40T1E3
40T1E4
40T1E5
40T2E1
40T2E2
40T2E3
40T2E4
40T2E5
40T4E1
40T4E2
40T4E3
40T4E4
40T4E5
40T6E1
40T6E2
40T6E3
40T6E4
40T6E5
80T1E1
80T1E2
80T1E3
80T1E4
80T1E5
80T2E1
80T2E2
80T2E3
80T2E4
80T2E5
80T4E1
80T4E2
80T4E3
80T4E4
80T4E5
80T6E1
80T6E2
80T6E3
80T6E4
80T6E5
