Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
instance001,74,146,25,true,1493,0,31567,382.307,49493,600.006
instance002,133,169,70,true,432,0,1253,20.9956,36180,600.016
instance003,87,176,30,true,86250,0,1174,16.7867,42152,600.002
instance004,109,202,50,true,100130,0,1159,19.8234,35377,600.015
instance005,201,253,100,true,4.44758e+08,0,6632,159.371,25079,600.007
instance006,232,256,198,true,126242,0,3050,88.9778,20488,600.023
instance007,216,288,100,true,13535,0,11373,297.036,23002,600.017
instance008,226,306,100,true,14413,0,19458,525.333,22222,600.015
instance009,229,312,100,true,5.21717e+07,0,5211,143.631,21799,600.009
instance010,230,313,100,true,13071,0,6238,172.73,21675,600.001
instance011,244,337,100,true,14215,0,15036,433.373,20799,600.026
instance015,114,228,33,true,2141,0,3736,64.2589,35067,600.009
instance016,168,247,76,true,76793,0,4548,97.8643,27940,600.009
instance017,210,276,100,true,4.77381e+07,0,21648,546.139,23780,600.001
instance018,221,285,144,true,43000,0,6003,166.547,21562,600.018
instance019,231,319,100,true,4.88793e+07,0,8046,226.056,21359,600.018
instance020,254,361,100,true,5.07223e+07,0,10824,330.535,19628,600.008
instance021,247,486,100,true,156570,0,12322,457.837,16140,600.02
