Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,20,138,2.86922,298,6.01193
20T1E2,320,321,20,true,51,21,149,3.19092,293,6.01148
20T1E3,320,320,20,true,61,19,132,2.81247,294,6.01509
20T1E4,320,321,20,true,23,20,137,2.98077,290,6.01777
20T1E5,320,320,20,true,59,20,160,3.33455,297,6.01793
20T2E1,320,650,20,false,16.2518,270,151,6.02024,151,6.02024
20T2E2,320,652,20,false,16.2678,265,148,6.02514,148,6.02515
20T2E3,320,648,20,false,17.3375,276,150,5.9213,152,6.00042
20T2E4,320,661,20,false,17.1337,212,144,5.8311,149,6.02496
20T2E5,320,662,20,false,17.1234,230,148,6.01702,148,6.01702
20T4E1,320,1390,20,false,19.0833,365,84,6.05084,84,6.05084
20T4E2,320,1439,20,false,19.1045,375,81,6.02883,81,6.02884
20T4E3,320,1392,20,false,19.0771,334,83,5.99561,84,6.06407
20T4E4,320,1460,20,false,19.1047,395,79,6.0288,79,6.0288
20T4E5,320,1467,20,false,19.099,396,80,6.02071,80,6.02071
20T6E1,320,2323,20,false,19.2298,812,52,5.86471,54,6.08188
20T6E2,320,2223,20,false,19.2247,763,56,6.01825,56,6.01825
20T6E3,320,2125,20,false,19.2175,705,58,6.08218,58,6.08219
20T6E4,320,2264,20,false,19.2239,772,55,6.00427,55,6.00427
20T6E5,320,2129,20,false,19.2187,700,57,5.9367,58,6.03639
40T1E1,320,322,40,true,344,40,160,3.55726,280,6.00914
40T1E2,320,320,40,true,318,39,179,3.8123,287,6.01375
40T1E3,320,322,40,true,182,42,180,3.92248,283,6.01108
40T1E4,320,322,40,true,381,41,174,3.81867,280,6.00952
40T1E5,320,320,40,true,244,40,162,3.5493,284,6.01026
40T2E1,320,545,40,true,3930,346,179,6.02733,179,6.02733
40T2E2,320,537,40,true,4173,328,178,5.83771,184,6.02841
40T2E3,320,541,40,true,4003,326,174,5.85581,179,6.0203
40T2E4,320,543,40,true,4195,338,177,5.95867,179,6.02355
40T2E5,320,540,40,true,4226,337,176,5.89288,180,6.02129
40T4E1,320,1226,40,false,39.0692,258,92,6.02816,92,6.02817
40T4E2,320,1201,40,false,39.0633,247,93,5.99005,94,6.05131
40T4E3,320,1213,40,false,39.0625,231,93,6.01416,93,6.01416
40T4E4,320,1227,40,false,38.4888,619,21,1.51644,92,6.03447
40T4E5,320,1210,40,false,39.0651,238,94,6.02771,94,6.02771
40T6E1,320,1906,40,false,39.1948,582,64,6.07211,64,6.07211
40T6E2,320,1927,40,false,39.1954,577,62,5.92324,63,6.01562
40T6E3,320,1887,40,false,39.1926,543,65,6.05771,65,6.05771
40T6E4,320,1865,40,false,39.1901,505,64,5.93578,65,6.02545
40T6E5,320,1868,40,false,39.1996,564,65,6.07197,65,6.07197
80T1E1,320,322,80,true,1006,81,240,5.39844,269,6.0086
80T1E2,320,322,80,true,1009,81,235,5.22409,272,6.00347
80T1E3,320,320,80,true,1216,81,259,5.6281,277,6.00704
80T1E4,320,322,80,true,702,81,205,4.71324,266,6.01402
80T1E5,320,320,80,true,979,80,190,4.21443,276,6.0143
80T2E1,320,690,80,false,24.7372,503,143,6.02361,143,6.02361
80T2E2,320,694,80,false,45.5968,437,138,5.86588,142,6.02919
80T2E3,320,689,80,false,28.7688,508,142,5.97449,143,6.01567
80T2E4,320,696,80,false,36.7137,500,141,6.02875,141,6.02876
80T2E5,320,690,80,false,38.6899,483,140,5.9269,142,6.00818
80T4E1,320,1344,80,false,78.3203,504,72,5.09027,86,6.02848
80T4E2,320,1338,80,false,78.2389,442,85,6.0472,85,6.04721
80T4E3,320,1335,80,false,78.2212,413,85,6.03418,85,6.03418
80T4E4,320,1339,80,false,78.4914,667,23,1.70795,87,6.05657
80T4E5,320,1334,80,false,78.2667,466,83,5.89477,85,6.03121
80T6E1,320,1936,80,false,79.2179,588,63,6.04189,63,6.04189
80T6E2,320,1938,80,false,79.2105,583,62,5.94598,63,6.03812
80T6E3,320,1919,80,false,79.2121,555,64,6.0326,64,6.03261
80T6E4,320,1961,80,false,79.2129,582,63,6.04573,63,6.04573
80T6E5,320,1941,80,false,79.2047,556,63,6.01356,63,6.01357
