Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
40T1E1,320,322,40,true,353,41,7500,165.969,27221,600.017
40T1E2,320,320,40,true,318,39,24867,499.242,29899,600.006
40T1E3,320,322,40,true,183,41,2617,49.496,31552,600.009
40T1E4,320,322,40,true,381,41,28043,526.721,31911,600.015
40T1E5,320,320,40,true,251,40,23261,450.248,31096,600.009
40T2E1,320,545,40,true,3234,261,14545,580.599,15022,600.015
40T2E2,320,537,40,true,3603,254,14234,508.022,16806,600.01
40T2E3,320,541,40,true,3378,254,19301,574.774,20129,600.017
40T2E4,320,543,40,true,3479,259,13023,494.215,15797,600.003
40T2E5,320,540,40,true,3325,256,17120,588.888,17443,600.001
40T4E1,320,1226,40,true,14202,938,1752,149.473,7061,600.012
40T4E2,320,1201,40,true,14108,913,2127,171.793,7408,600.032
40T4E3,320,1213,40,true,14356,923,2643,225.003,7033,600.035
40T4E4,320,1227,40,true,13966,935,4684,394.553,7149,600.013
40T4E5,320,1210,40,true,14705,921,989,78.8009,7522,600.026
40T6E1,320,1906,40,true,27968,1614,3342,366.963,5457,600.078
40T6E2,320,1927,40,true,28803,1634,1621,181.819,5270,600.016
40T6E3,320,1887,40,true,28312,1598,1208,130.356,5569,600.016
40T6E4,320,1865,40,true,28188,1576,1528,156.479,5838,600.094
40T6E5,320,1868,40,true,28160,1577,1512,158.14,5692,600.017
