Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,166,20,2371,4.31455,3344,6.00013
20T1E2,320,321,20,true,61,21,2268,4.26092,3121,6.00113
20T1E3,320,320,20,true,71,19,2658,5.66537,2821,6.00032
20T1E4,320,321,20,true,35,20,1096,2.57095,2698,6.00218
20T1E5,320,320,20,true,70,20,1139,2.18389,3343,6.00154
20T2E1,320,650,20,false,17.5634,333,88,0.337562,1763,6.0026
20T2E2,320,652,20,false,18.0348,24,1755,5.82135,1810,6.00112
20T2E3,320,648,20,false,17.5399,342,1663,5.52313,1806,6.00109
20T2E4,320,661,20,false,17.524,347,1623,5.44415,1787,6.00288
20T2E5,320,662,20,false,18.0307,23,1649,5.59925,1768,6.00293
20T4E1,320,1390,20,false,19.0242,167,952,5.99115,954,6.00371
20T4E2,320,1439,20,false,19.0251,208,920,6.00577,920,6.00577
20T4E3,320,1392,20,false,19.0203,177,959,6.00483,959,6.00483
20T4E4,320,1460,20,false,19.0241,183,918,5.98833,920,6.00225
20T4E5,320,1467,20,false,19.0319,221,895,5.99145,897,6.00493
20T6E1,320,2323,20,false,19.0906,555,606,6.00022,606,6.00023
20T6E2,320,2223,20,false,19.092,531,613,5.97286,616,6.00157
20T6E3,320,2125,20,false,19.0872,470,648,6.00707,648,6.00707
20T6E4,320,2264,20,false,19.0883,511,618,6.00139,618,6.00139
20T6E5,320,2129,20,false,19.0899,461,653,5.98946,655,6.00785
40T1E1,320,322,40,true,357,40,2701,4.90218,3310,6.00165
40T1E2,320,320,40,true,321,39,2711,4.81842,3378,6.00043
40T1E3,320,322,40,true,199,41,3264,5.88745,3327,6.00058
40T1E4,320,322,40,true,410,41,679,1.2385,3311,6.00106
40T1E5,320,320,40,true,253,41,3132,5.60763,3352,6.00071
40T2E1,320,545,40,false,24.2667,148,1931,5.73001,2022,6.00225
40T2E2,320,537,40,false,19.3725,185,1339,3.95153,2034,6.0024
40T2E3,320,541,40,false,6.49962,244,1905,5.65429,2020,6.00096
40T2E4,320,543,40,false,23.2934,157,2009,5.90992,2040,6.00087
40T2E5,320,540,40,false,18.3508,192,882,2.60726,2015,6.00177
40T4E1,320,1226,40,false,39.0189,117,1060,5.96157,1067,6.00076
40T4E2,320,1201,40,false,39.0138,123,1064,5.90383,1082,6.00292
40T4E3,320,1213,40,false,39.0211,123,1075,5.99136,1077,6.00237
40T4E4,320,1227,40,false,39.0143,120,1067,5.99659,1068,6.00279
40T4E5,320,1210,40,false,39.0117,94,1089,5.9877,1092,6.0043
40T6E1,320,1906,40,false,39.0795,367,717,5.99005,719,6.00632
40T6E2,320,1927,40,false,39.0821,383,701,6.00008,701,6.00008
40T6E3,320,1887,40,false,39.0792,369,714,5.99354,715,6.00167
40T6E4,320,1865,40,false,39.0693,367,727,5.99472,728,6.00384
40T6E5,320,1868,40,false,39.0747,365,722,5.99546,723,6.00383
80T1E1,320,322,80,true,1070,81,2260,4.27725,3168,6.00025
80T1E2,320,322,80,true,1076,81,2605,4.89508,3200,6.00097
80T1E3,320,320,80,true,1210,80,2696,5.03363,3211,6.00033
80T1E4,320,322,80,true,776,81,2686,5.12293,3149,6.00186
80T1E5,320,320,80,true,1089,80,1850,3.54101,3164,6.00021
80T2E1,320,690,80,false,65.1927,130,1645,5.98749,1649,6.00182
80T2E2,320,694,80,false,66.1777,131,1584,5.74412,1655,6.00214
80T2E3,320,689,80,false,64.1966,143,1629,5.83816,1674,6.0001
80T2E4,320,696,80,false,60.2394,181,1466,5.81755,1509,6.00477
80T2E5,320,690,80,false,61.2319,179,1426,5.45608,1577,6.00302
80T4E1,320,1344,80,false,78.4792,649,112,0.735665,964,6.00357
80T4E2,320,1338,80,false,78.2672,468,946,5.98703,949,6.00589
80T4E3,320,1335,80,false,78.1891,363,973,5.99663,974,6.00276
80T4E4,320,1339,80,false,78.5025,688,22,0.152996,953,6.00225
80T4E5,320,1334,80,false,78.0501,199,975,5.98184,979,6.00599
80T6E1,320,1936,80,false,79.0701,332,713,6.00295,713,6.00295
80T6E2,320,1938,80,false,79.0824,345,707,6.00182,707,6.00182
80T6E3,320,1919,80,false,79.0894,338,715,5.99868,716,6.00693
80T6E4,320,1961,80,false,79.0844,338,705,6.00605,705,6.00605
80T6E5,320,1941,80,false,78.5037,993,249,2.16654,704,6.00324
