Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
instance001,74,146,25,true,1476,0,11,0.07593,96262,600.001
instance002,133,169,70,true,432,0,22,0.198321,67647,600.005
instance003,87,176,30,true,85950,0,24,0.172381,87048,600.001
instance004,109,202,50,true,99820,0,218,1.83573,75089,600.003
instance005,201,253,100,true,4.37963e+08,0,2244,26.9882,49941,600.003
instance006,232,256,198,true,126242,0,1,0.013334,47201,600.01
instance007,216,288,100,true,13374,0,19539,246.184,47575,600.007
instance008,226,306,100,true,14214,0,3686,47.9984,45787,600.007
instance009,229,312,100,true,5.18856e+07,0,524,7.03363,44757,600.002
instance010,230,313,100,true,12999,0,329,4.49965,44456,600.012
instance011,244,337,100,true,13414,0,773,11.0473,42382,600
instance015,114,228,33,true,2044,0,339,2.78932,74248,600.005
instance016,168,247,76,true,76793,0,41,0.430148,57831,600.009
instance017,210,276,100,true,4.7553e+07,0,467,5.87963,48386,600.006
instance018,221,285,144,true,42950,0,57,0.711495,48693,600.01
instance019,231,319,100,true,4.76562e+07,0,83,1.15258,43592,600.008
instance020,254,361,100,true,5.00364e+07,0,930,13.8821,40177,600.009
instance021,247,486,100,true,155170,0,331,4.98092,40180,600.013
