Instance,Nodes,Edges,Terminals,Valid Solution,Best cost,Num edges cut,Last update iteration,Last update time,Final iteration,Final time
20T1E1,320,320,20,true,162,0,10,0.0168219,3980,6.00057
20T1E2,320,321,20,true,50,0,17,0.0288786,3889,6.00034
20T1E3,320,320,20,true,61,0,19,0.0310942,4050,6.00033
20T1E4,320,321,20,true,23,0,27,0.0428803,4114,6.00106
20T1E5,320,320,20,true,59,0,47,0.0757258,4193,6.00129
20T2E1,320,650,20,true,3053,0,1534,2.99419,3066,6.00151
20T2E2,320,652,20,true,2916,0,162,0.322218,3092,6.00105
20T2E3,320,648,20,true,2927,0,104,0.210392,2948,6.00157
20T2E4,320,661,20,true,2593,0,255,0.504371,3035,6.0016
20T2E5,320,662,20,true,2735,0,111,0.227154,3129,6.00019
20T4E1,320,1390,20,true,14020,0,503,1.28831,2402,6.00007
20T4E2,320,1439,20,true,15017,0,366,0.910621,2417,6.00085
20T4E3,320,1392,20,true,14235,0,875,2.1518,2490,6.00182
20T4E4,320,1460,20,true,15056,0,410,1.04915,2358,6.00129
20T4E5,320,1467,20,true,14489,0,1304,3.25593,2441,6.00083
20T6E1,320,2323,20,true,29639,0,1483,4.55448,1960,6.00218
20T6E2,320,2223,20,true,28764,0,979,2.9246,1978,6.00103
20T6E3,320,2125,20,true,27616,0,1422,4.13695,2063,6.00214
20T6E4,320,2264,20,true,29284,0,1860,5.62907,1981,6.00309
20T6E5,320,2129,20,true,28983,0,709,2.05458,2094,6.00226
40T1E1,320,322,40,true,340,0,104,0.161218,4011,6.00009
40T1E2,320,320,40,true,316,0,66,0.101267,4083,6.00147
40T1E3,320,322,40,true,178,0,50,0.077597,3974,6.00139
40T1E4,320,322,40,true,379,0,172,0.255174,4122,6.0001
40T1E5,320,320,40,true,238,0,152,0.232022,3865,6.00023
40T2E1,320,545,40,true,3207,0,291,0.491538,3598,6.00031
40T2E2,320,537,40,true,3587,0,1216,2.08508,3517,6.00146
40T2E3,320,541,40,true,3360,0,1059,1.79571,3571,6.00147
40T2E4,320,543,40,true,3467,0,2108,3.63707,3464,6.00059
40T2E5,320,540,40,true,3312,0,1605,2.7419,3537,6.00006
40T4E1,320,1226,40,true,14196,0,1521,3.46165,2620,6.00085
40T4E2,320,1201,40,true,14105,0,1152,2.7011,2586,6.00117
40T4E3,320,1213,40,true,14336,0,237,0.557726,2612,6.00103
40T4E4,320,1227,40,true,13966,0,942,2.12843,2703,6.00155
40T4E5,320,1210,40,true,14709,0,533,1.26662,2594,6.00137
40T6E1,320,1906,40,true,27968,0,613,1.72428,2191,6.00053
40T6E2,320,1927,40,true,28806,0,327,0.907309,2138,6.00236
40T6E3,320,1887,40,true,28303,0,745,2.02283,2255,6.00251
40T6E4,320,1865,40,true,28190,0,871,2.34543,2271,6.00264
40T6E5,320,1868,40,true,28156,0,1458,3.96563,2220,6.0025
80T1E1,320,322,80,true,969,0,293,0.45002,3953,6.00003
80T1E2,320,322,80,true,994,0,1168,1.79978,3848,6.00081
80T1E3,320,320,80,true,1183,0,1939,2.9117,4021,6.00078
80T1E4,320,322,80,true,692,0,365,0.553962,3899,6.00156
80T1E5,320,320,80,true,960,0,975,1.46392,4006,6.001
80T2E1,320,690,80,true,8076,0,2954,5.21474,3403,6.00172
80T2E2,320,694,80,true,8353,0,3029,5.36558,3394,6.00031
80T2E3,320,689,80,true,8121,0,2490,4.38455,3410,6.0017
80T2E4,320,696,80,true,8084,0,2601,4.55206,3421,6.00113
80T2E5,320,690,80,true,7810,0,2755,4.81063,3428,6.00164
80T4E1,320,1344,80,true,20646,0,1791,4.0569,2651,6.00071
80T4E2,320,1338,80,true,20407,0,2558,5.86062,2618,6.00055
80T4E3,320,1335,80,true,20235,0,1245,2.88074,2616,6.00006
80T4E4,320,1339,80,true,19621,0,2257,5.10225,2641,6.00001
80T4E5,320,1334,80,true,20091,0,1099,2.44588,2715,6.00096
80T6E1,320,1936,80,true,34107,0,1977,5.43987,2188,6.00153
80T6E2,320,1938,80,true,33138,0,1846,4.97512,2221,6.00029
80T6E3,320,1919,80,true,33608,0,636,1.68266,2306,6.00205
80T6E4,320,1961,80,true,34868,0,2093,5.5854,2251,6.00193
80T6E5,320,1941,80,true,33350,0,2117,5.63187,2255,6.00181
